Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
04:30:00.000-04:00,04:45:00.000-04:00,16.358776745394753,,38.7514199,-89.9524831,38.7514806,-89.9524612,,,,,,,,900000,,
04:45:00.000-04:00,05:00:00.000-04:00,16.358776745394753,,38.7513284,-89.9524229,38.7513284,-89.9524229,,,,,,,,900000,,
05:00:00.000-04:00,05:15:00.000-04:00,16.358776745394753,,38.7513301,-89.9524435,38.7513301,-89.9524435,3.049999952316284,3.049999952316284,3.049999952316284,,,,,900000,,
05:15:00.000-04:00,05:30:00.000-04:00,16.358776745394753,,,,,,,,,,,,,900000,,
05:30:00.000-04:00,05:45:00.000-04:00,16.358776745394753,,,,,,,,,,,,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,16.358776745394753,,,,,,,,,,,,,900000,,
06:00:00.000-04:00,06:15:00.000-04:00,16.358776745394753,,,,,,,,,,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,16.358776745394753,,,,,,,,,,,,,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,16.358776745394753,,38.7512993,-89.9524394,38.7512993,-89.9524394,,,,,,,,900000,,
06:45:00.000-04:00,07:00:00.000-04:00,16.358776745394753,,,,,,,,,,,,,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,32.12930656313263,98.27265167236328,38.7508132,-89.9524291,38.751327,-89.952385,0.46423781983512213,3.490000009536743,0.34918543696403503,225,,,,618566,281434,
07:15:00.000-04:00,07:30:00.000-04:00,37.07272082162173,1.3075101375579834,38.7513085,-89.9523945,38.7513085,-89.9523945,,,,82,,,,530348,369652,
07:30:00.000-04:00,07:45:00.000-04:00,16.358776208327356,,38.7513183,-89.9524101,38.7513291,-89.9522971,,,,46,,,,900000,,
07:45:00.000-04:00,08:00:00.000-04:00,16.358776208327356,,38.7513192,-89.9525195,38.751356,-89.9523762,,,,16,,,,900000,,
08:00:00.000-04:00,08:15:00.000-04:00,16.358776208327356,,38.7513622,-89.9525589,38.7516394,-89.9524605,,,,25,,,,900000,,
08:15:00.000-04:00,08:30:00.000-04:00,16.358776208327356,,38.7516095,-89.9525365,38.7517301,-89.9524736,,,,,,,,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,16.358776208327356,,38.7513628,-89.9525376,38.7517298,-89.9523935,,,,,,,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,16.358776208327356,,38.7513397,-89.9524336,38.751456,-89.9524158,,,,6,,,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,16.358776208327356,,38.7513653,-89.9525051,38.7513653,-89.9525051,,,,,,,,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,16.358776208327356,,38.7512126,-89.9524617,38.7513352,-89.952348,,,,29,,,,900000,,
09:30:00.000-04:00,09:45:00.000-04:00,24.294828346351885,143.66147089004517,38.7511649,-89.9572186,38.7739613,-89.9523218,7.767622680467846,13.880000114440918,0.7994250655174255,91,,,,24351,141624,
09:45:00.000-04:00,10:00:00.000-04:00,16.358777429719723,,,,,,,,,,,,,,,
10:00:00.000-04:00,10:15:00.000-04:00,23.808695931190357,102.86301399321887,38.7742746,-90.3914512,38.7791053,-90.3890536,0.7134633362293242,1.1028430461883545,0.3240836262702942,169,,,,,132948,
10:15:00.000-04:00,10:30:00.000-04:00,37.12802728255022,187.39070134172718,38.7756067,-90.3907422,38.7757496,-90.3904663,0.568330585001709,0.7028466463088989,0.3298909366130829,444,,,,529361,370639,
10:30:00.000-04:00,10:45:00.000-04:00,28.04470443335294,68.77993649381983,38.775893,-90.3905758,38.775893,-90.3905758,0.43875391781330114,0.5470579266548157,0.3304499089717865,114,,,,691458,208542,
10:45:00.000-04:00,11:00:00.000-04:00,21.638463542617938,52.300405502319336,38.7755735,-90.3907437,38.775669,-90.390585,0.5708755403757095,0.8887080550193787,0.2530430257320404,105,,,,805781,94219,
11:00:00.000-04:00,11:15:00.000-04:00,23.729907593567525,81.6835977485645,38.775685,-90.3905704,38.7757763,-90.3905598,0.7366146296262741,1.1474549770355225,0.32577428221702576,146,,,,768458,131542,
11:15:00.000-04:00,11:30:00.000-04:00,43.11255464777419,256.74189906807067,38.7747652,-90.3906761,38.7752151,-90.3898438,0.7604749166138318,1.1590903997421265,0.4335482716560364,411,,,,422563,477437,
11:30:00.000-04:00,11:45:00.000-04:00,30.980448189649458,72.50833892822266,38.7751025,-90.3899187,38.7751398,-90.3898512,0.2778821289539337,0.2778821289539337,0.2778821289539337,212,,,,639068,260932,
11:45:00.000-04:00,12:00:00.000-04:00,16.35877625844405,,38.7750863,-90.3899144,38.7751275,-90.3898443,,,,70,,,,900000,,
12:00:00.000-04:00,12:15:00.000-04:00,16.35877625844405,,,,,,,,,65,,,,900000,,
12:15:00.000-04:00,12:30:00.000-04:00,16.35877625844405,,38.7750861,-90.3898437,38.7750861,-90.3898437,,,,,,,,900000,,
12:30:00.000-04:00,12:45:00.000-04:00,16.35877625844405,,38.7751255,-90.3899134,38.7751255,-90.3899134,,,,,,,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,32.113070019872154,210.2587490081787,38.7758971,-90.390587,38.7758971,-90.390587,0.8415051319236585,1.2409452199935913,0.32687750458717346,329,,,,618855,281145,
13:00:00.000-04:00,13:15:00.000-04:00,16.35877606048773,,,,,,,,,,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,23.89078801586179,104.20742416381836,,,,,1.1337964832782745,1.2693403959274292,0.9982525706291199,210,,,,765587,134413,
13:30:00.000-04:00,13:45:00.000-04:00,16.358777472956767,,38.7753712,-90.3907763,38.775424,-90.3907065,,,,,,,,900000,,
13:45:00.000-04:00,14:00:00.000-04:00,16.358777472956767,,,,,,,,,,,,,900000,,
14:00:00.000-04:00,14:15:00.000-04:00,16.358777472956767,,,,,,,,,,,,,900000,,
14:15:00.000-04:00,14:30:00.000-04:00,24.923516575866167,140.19100952148438,38.7758909,-90.3905763,38.7758909,-90.3905763,1.2209232464770745,1.340330958366394,1.104612946510315,211,,,,747157,152843,
14:30:00.000-04:00,14:45:00.000-04:00,21.49713990456734,34.64901924133301,38.7756381,-90.3906304,38.7756392,-90.3905304,0.4612455368041992,0.596298098564148,0.3261929750442505,90,,,,808303,91697,
14:45:00.000-04:00,15:00:00.000-04:00,16.35877743277066,,38.7756746,-90.3905762,38.7758926,-90.3905437,,,,107,,,,900000,,
15:00:00.000-04:00,15:15:00.000-04:00,24.033961840225405,89.3686695098877,38.7752034,-90.3906798,38.7752034,-90.3906798,1.0334168374538422,1.1224759817123413,0.944357693195343,144,,,,763032,136968,
15:15:00.000-04:00,15:30:00.000-04:00,25.839116399197597,95.32220077514648,38.7758921,-90.390585,38.7758921,-90.390585,0.9713578522205353,1.1583383083343506,0.78437739610672,148,,,,730818,169182,
15:30:00.000-04:00,15:45:00.000-04:00,16.358776586840424,,,,,,,,,,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,16.358776586840424,,,,,,,,,,,,,900000,,
16:00:00.000-04:00,16:15:00.000-04:00,16.358776586840424,,,,,,,,,,,,,900000,,
16:15:00.000-04:00,16:30:00.000-04:00,16.358776586840424,,,,,,,,,,,,,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,19.750852566822267,55.178969383239746,38.7757226,-90.3904784,38.7757226,-90.3904784,0.948543820974692,1.1408311128616333,0.2997775077819824,157,,,,839466,60534,
16:45:00.000-04:00,17:00:00.000-04:00,32.7997804443513,190.18856716156006,38.7750976,-90.3905764,38.775893,-90.3898538,0.8286845842254709,1.1675598621368408,0.3305647373199463,363,,,,606601,293399,
17:00:00.000-04:00,17:15:00.000-04:00,16.3587773605941,,38.7748344,-90.3906753,38.775216,-90.3902744,,,,202,,,,900000,,
17:15:00.000-04:00,17:30:00.000-04:00,31.463808985351832,125.61271095275879,38.775108,-90.389887,38.775108,-90.389887,0.8015840762047942,1.143649697303772,0.32027965784072876,202,,,,630442,269558,
17:30:00.000-04:00,17:45:00.000-04:00,35.16311188360643,210.09201431274414,38.775642,-90.3905997,38.7757614,-90.3905727,0.7131147154208705,1.2259960174560547,0.3233807682991028,436,,,,564426,335574,
17:45:00.000-04:00,18:00:00.000-04:00,17.7991897617746,6.7036887821440905,38.775699,-90.3905426,38.775699,-90.3905426,0.26079320907592773,0.26079320907592773,0.26079320907592773,22,,,,874295,25705,
18:00:00.000-04:00,18:15:00.000-04:00,32.63195181424643,199.74918242026476,38.7758857,-90.3905863,38.7758857,-90.3905863,0.9114382545235271,1.2460029125213623,0.5406442880630493,316,,,,609596,290404,
18:15:00.000-04:00,18:30:00.000-04:00,23.267777280599727,107.01057970625203,,,,,1.2290844917297363,1.2607532739639282,1.1974157094955444,150,,,,,123295,
18:30:00.000-04:00,18:45:00.000-04:00,16.358777944697657,,,,,,,,,,,,,,,
18:45:00.000-04:00,19:00:00.000-04:00,22.400222413728507,16.343876838684082,38.7615316,-90.123824,38.7615316,-90.123824,0.3187201917171478,0.3187201917171478,0.3187201917171478,126,,,,322686,107813,
19:00:00.000-04:00,19:15:00.000-04:00,92.87968721175592,940.4260154724121,38.7567726,-90.1744354,38.7607144,-90.1413424,1.5052170571807235,3.240000009536743,0.39178159832954407,724,,,,68022,,444369
19:15:00.000-04:00,19:30:00.000-04:00,171.3399291091392,2470.13507232666,38.7573276,-90.1787886,38.762379,-90.165467,2.1121826242896105,4.079999923706055,0.6600000262260437,2423,,,,,,900000
19:30:00.000-04:00,19:45:00.000-04:00,171.3399291091392,2051.352444934845,38.7564379,-90.1810757,38.7641907,-90.16464,1.7684812211814034,4.880000114440918,0.5,2242,,,,,,900000
19:45:00.000-04:00,20:00:00.000-04:00,31.781085555314327,59.4917106628418,38.7566415,-90.1646685,38.7567546,-90.1645004,0.5154054015874863,0.6058641672134399,0.4249466359615326,143,,,,671103,205909,22988
20:00:00.000-04:00,20:15:00.000-04:00,16.358776248565526,,38.7568994,-90.1638274,38.761339,-90.1239992,4.900000095367432,4.900000095367432,4.900000095367432,32,,,,490298,,
20:15:00.000-04:00,20:30:00.000-04:00,16.35877696733691,,38.7615316,-90.123824,38.7615316,-90.123824,,,,,,,,,,
20:30:00.000-04:00,20:45:00.000-04:00,25.537078282916184,51.646650314331055,38.7511353,-89.9975126,38.755538,-89.9524309,0.5468552112579346,0.6501048803329468,0.44360554218292236,87,,,,474694,163792,
20:45:00.000-04:00,21:00:00.000-04:00,16.358776266473136,,38.7514139,-89.9525551,38.7514139,-89.9525551,,,,,,,,900000,,
21:00:00.000-04:00,21:15:00.000-04:00,16.358776266473136,,38.7513425,-89.9524524,38.7513425,-89.9524524,,,,,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,21.647933958089624,,38.751262,-89.9524067,38.7513083,-89.9522004,,,,134,,,,805612,94388,
21:30:00.000-04:00,21:45:00.000-04:00,16.35877670737207,,38.7513112,-89.9524316,38.7513643,-89.9524136,,,,7,,,,900000,,
21:45:00.000-04:00,22:00:00.000-04:00,16.35877670737207,,,,,,,,,42,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,16.35877670737207,,38.7512517,-89.9526072,38.7512517,-89.9526072,,,,,,,,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,16.35877670737207,,38.7513136,-89.952526,38.7513418,-89.9523812,,,,6,,,,900000,,
22:30:00.000-04:00,22:45:00.000-04:00,19.732387983917963,11.113836169242859,38.7512852,-89.9524216,38.7513405,-89.9524018,0.8016543388366699,0.8016543388366699,0.8016543388366699,120,,,,839796,60204,
22:45:00.000-04:00,23:00:00.000-04:00,16.358776316610196,,,,,,,,,,,,,900000,,
23:00:00.000-04:00,23:15:00.000-04:00,16.358776316610196,,,,,,,,,,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,18.128460133808748,6.537550926208496,38.7512529,-89.9524339,38.7513075,-89.9524197,0.6097100973129272,0.6097100973129272,0.6097100973129272,65,,,,868419,31581,
23:30:00.000-04:00,23:45:00.000-04:00,16.358778271964315,,38.7513061,-89.9525407,38.7513849,-89.9524212,,,,48,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,16.358778271964315,,,,,,,,,20,,,,900000,,
