Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
05:00:00.000-04:00,05:15:00.000-04:00,16.358777115298366,,,,,,,,,,,,,900000,,
05:15:00.000-04:00,05:30:00.000-04:00,16.358777115298366,,38.7515408,-89.9525347,38.7515408,-89.9525347,,,,,,,,900000,,
05:30:00.000-04:00,05:45:00.000-04:00,16.358777115298366,,,,,,,,,,,,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,16.358777115298366,,38.7512208,-89.9525279,38.7512208,-89.9525279,,,,,,,,900000,,
06:00:00.000-04:00,06:15:00.000-04:00,16.358777115298366,,,,,,,,,,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,16.358777115298366,,38.7511955,-89.9524401,38.7511955,-89.9524401,,,,,,,,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,16.358777115298366,,,,,,,,,,,,,900000,,
06:45:00.000-04:00,07:00:00.000-04:00,16.358777115298366,,38.7512694,-89.9523981,38.7512694,-89.9523981,,,,,,,,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,23.182096284104386,49.37770652770996,38.7513628,-89.9525205,38.7513628,-89.9525205,1.0047571063041687,1.3951927423477173,0.6143214702606201,158,,,,778234,121766,
07:15:00.000-04:00,07:30:00.000-04:00,16.358775645128976,,,,,,,,,40,,,,900000,,
07:30:00.000-04:00,07:45:00.000-04:00,16.358775645128976,,38.7515448,-89.9524531,38.7515448,-89.9524531,,,,51,,,,900000,,
07:45:00.000-04:00,08:00:00.000-04:00,16.358775645128976,,,,,,,,,79,,,,900000,,
08:00:00.000-04:00,08:15:00.000-04:00,16.358775645128976,,38.7513265,-89.9523666,38.7513265,-89.9523666,,,,,,,,900000,,
08:15:00.000-04:00,08:30:00.000-04:00,16.358775645128976,,38.7513009,-89.9524548,38.7513746,-89.9524406,,,,,,,,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,16.358775645128976,,38.7512178,-89.9524355,38.7513696,-89.9524201,,,,14,,,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,16.358775645128976,,38.751452,-89.952452,38.751452,-89.952452,,,,6,,,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,16.358775645128976,,,,,,,,,,,,,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,21.876449935234806,33.47420975153083,38.7512847,-89.9523587,38.7512847,-89.9523587,0.3555397540330887,0.3890710175037384,0.32200849056243896,82,,,,801534,98466,
09:30:00.000-04:00,09:45:00.000-04:00,22.504674106975454,62.213366065577326,38.7511356,-89.9841153,38.7572078,-89.9524871,13.889747925973689,31.670000076293945,0.3596814274787903,125,,,,,109677,
09:45:00.000-04:00,10:00:00.000-04:00,26.151517392582235,148.9195931202475,38.7791053,-90.3890536,38.7791053,-90.3890536,0.9209830875586164,1.173807144165039,0.32911521196365356,219,,,,,174757,
10:00:00.000-04:00,10:15:00.000-04:00,24.248867586181362,116.30656269544019,38.7758886,-90.3905777,38.7758886,-90.3905777,0.7928349928003988,1.2232705354690552,0.3230109214782715,176,,,,759197,140803,
10:15:00.000-04:00,10:30:00.000-04:00,22.794941104372537,39.31202787342975,38.7756225,-90.3905717,38.7757645,-90.3904882,1.0333688259124756,1.0333688259124756,1.0333688259124756,68,,,,785143,114857,
10:30:00.000-04:00,10:45:00.000-04:00,23.940324802631412,47.017817974090576,38.7758912,-90.3905774,38.7758912,-90.3905774,0.3332062512636185,0.4160219728946686,0.25039052963256836,85,,,,764703,135297,
10:45:00.000-04:00,11:00:00.000-04:00,23.120400212022,58.694095611572266,38.7751683,-90.3906954,38.775878,-90.3906731,0.8040256947278976,1.2017067670822144,0.40634462237358093,191,,,,779335,120665,
11:00:00.000-04:00,11:15:00.000-04:00,16.358777196424157,,,,,,,,,,,,,900000,,
11:15:00.000-04:00,11:30:00.000-04:00,21.46653740359016,74.2091474533081,38.7758832,-90.3905862,38.7758832,-90.3905862,1.2612749338150024,1.2612749338150024,1.2612749338150024,133,,,,808849,91151,
11:30:00.000-04:00,11:45:00.000-04:00,24.54282739850257,103.10646057128906,38.7752032,-90.3906802,38.7752032,-90.3906802,0.8374899247966765,1.1211907863616943,0.3210321068763733,163,,,,753951,146049,
11:45:00.000-04:00,12:00:00.000-04:00,16.358777215797105,,,,,,,,,,,,,900000,,
12:00:00.000-04:00,12:15:00.000-04:00,16.358777215797105,,,,,,,,,,,,,900000,,
12:15:00.000-04:00,12:30:00.000-04:00,16.358777215797105,,,,,,,,,36,,,,900000,,
12:30:00.000-04:00,12:45:00.000-04:00,16.358777215797105,,,,,,,,,12,,,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,28.519839515828586,156.1845576763153,38.7752038,-90.3906873,38.7754305,-90.3906238,0.8816457976798147,1.1365234851837158,0.30785924196243286,309,,,,682979,217021,
13:00:00.000-04:00,13:15:00.000-04:00,16.35877768371684,,,,,,,,,15,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,16.35877768371684,,,,,,,,,,,,,900000,,
13:30:00.000-04:00,13:45:00.000-04:00,21.105951472476075,54.27134943008423,38.7758929,-90.3905761,38.7758929,-90.3905761,0.6469665914773941,0.9624574184417725,0.33147576451301575,148,,,,815284,84716,
13:45:00.000-04:00,14:00:00.000-04:00,21.407538675951635,29.418977737426758,38.7756265,-90.3906092,38.7756265,-90.3906092,0.32652199268341064,0.32652199268341064,0.32652199268341064,171,,,,809902,90098,
14:00:00.000-04:00,14:15:00.000-04:00,16.35877681200609,,38.7758903,-90.3905773,38.7758903,-90.3905773,,,,,,,,900000,,
14:15:00.000-04:00,14:30:00.000-04:00,28.364273715039477,189.42391508740513,38.7758935,-90.3906899,38.7758935,-90.3906899,1.0570978217981115,1.3289225101470947,0.3306964039802551,333,,,,685755,214245,
14:30:00.000-04:00,14:45:00.000-04:00,35.89814135937994,244.62656226393898,38.7748961,-90.3906795,38.7752039,-90.3904146,0.7263996576480012,1.258537769317627,0.3213065266609192,556,,,,551308,348692,
14:45:00.000-04:00,15:00:00.000-04:00,24.41461646762272,83.76001516421984,38.7756273,-90.3905111,38.7757538,-90.3904682,0.464368947688247,1.2340319156646729,0.3392459452152252,201,,,,756239,143761,
15:00:00.000-04:00,15:15:00.000-04:00,38.0295218091042,289.6127760410309,38.7749373,-90.3908519,38.7752043,-90.390679,0.7881209447522097,1.1914801597595215,0.3224049508571625,550,,,,513273,386727,
15:15:00.000-04:00,15:30:00.000-04:00,22.668019091283114,77.20709991455078,38.7752038,-90.3906795,38.7758938,-90.3905762,0.6857245564460754,0.6857245564460754,0.6857245564460754,158,,,,787408,112592,
15:30:00.000-04:00,15:45:00.000-04:00,16.358775915642873,,,,,,,,,25,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,28.662063510509565,143.3060417175293,38.7752038,-90.3907193,38.7752752,-90.3906796,0.785460209280068,1.3055593967437744,0.33176979422569275,249,,,,680440,219560,
16:00:00.000-04:00,16:15:00.000-04:00,16.35877642482235,,38.775692,-90.3908084,38.7758981,-90.3905518,,,,250,,,,900000,,
16:15:00.000-04:00,16:30:00.000-04:00,16.35877642482235,,38.7759522,-90.3905656,38.7759522,-90.3905656,,,,,,,,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,22.026683464770304,66.43317604064941,38.77589,-90.3905862,38.77589,-90.3905862,0.7055446952581406,1.1626399755477905,0.2484494149684906,141,,,,798853,101147,
16:45:00.000-04:00,17:00:00.000-04:00,16.35877596895984,,38.775652,-90.3908078,38.7757133,-90.3904878,,,,,,,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,24.241237199267633,59.79554557800293,38.7757222,-90.3905763,38.7758922,-90.3905684,0.5466336369261074,1.1636323928833008,0.2789343297481537,98,,,,759333,140667,
17:15:00.000-04:00,17:30:00.000-04:00,32.45196404033214,254.42316818237305,38.7747175,-90.3874709,38.7747175,-90.3874709,1.0333040660789063,1.2445610761642456,0.32139381766319275,419,,,,293822,287192,
17:30:00.000-04:00,17:45:00.000-04:00,16.35877768639165,,38.772366,-90.3653428,38.7807426,-90.3124967,,,,,,,,,,
17:45:00.000-04:00,18:00:00.000-04:00,16.35877768639165,,38.7568061,-90.1646413,38.7615316,-90.123824,,,,,,,,,,
18:00:00.000-04:00,18:15:00.000-04:00,142.98741235469308,2005.2567804018656,38.7568025,-90.1810613,38.7642111,-90.1646252,2.0326470635888545,3.490000009536743,0.5,1749,,,,,,784084
18:15:00.000-04:00,18:30:00.000-04:00,161.7077086701527,2346.31696472168,38.7572329,-90.1811152,38.7642431,-90.1652711,2.062271712617512,4.820000171661377,0.5299999713897705,2323,,,,,,900000
18:30:00.000-04:00,18:45:00.000-04:00,63.58835227827153,104.81521476109822,38.7567819,-90.1652444,38.7572164,-90.1645945,0.6775963252567383,1.6699999570846558,0.13136456906795502,431,,,,606611,,293389
18:45:00.000-04:00,19:00:00.000-04:00,16.358777396951638,,38.7567574,-90.1647482,38.7569886,-90.1645912,0.8000000119209291,0.800000011920929,0.800000011920929,28,,,,694525,,
19:00:00.000-04:00,19:15:00.000-04:00,16.358776566496722,,38.7615316,-90.1248453,38.7620731,-90.123824,,,,,,,,,,
19:15:00.000-04:00,19:30:00.000-04:00,22.160107806030496,54.26167106628418,38.7512086,-90.1185299,38.7660913,-89.9522786,0.5700050316475107,0.6703710556030273,0.32971855998039246,83,,,,66702,103528,
19:30:00.000-04:00,19:45:00.000-04:00,16.358777329687804,,,,,,,,,,,,,900000,,
19:45:00.000-04:00,20:00:00.000-04:00,16.358777329687804,,38.7512898,-89.952429,38.7512898,-89.952429,,,,,,,,900000,,
20:00:00.000-04:00,20:15:00.000-04:00,16.358777329687804,,,,,,,,,,,,,900000,,
20:15:00.000-04:00,20:30:00.000-04:00,16.358777422099234,,,,,,,,,,,,,900000,,
20:30:00.000-04:00,20:45:00.000-04:00,16.358777776741352,,38.7515779,-89.9524338,38.7515779,-89.9524338,,,,105,,,,900000,,
20:45:00.000-04:00,21:00:00.000-04:00,16.358777776741352,,,,,,,,,57,,,,900000,,
21:00:00.000-04:00,21:15:00.000-04:00,16.358777776741352,,38.7513072,-89.952626,38.7515299,-89.9524734,,,,67,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,16.358777776741352,,38.7513613,-89.9524677,38.7513613,-89.9524677,,,,,,,,900000,,
21:30:00.000-04:00,21:45:00.000-04:00,16.358777776741352,,,,,,,,,,,,,900000,,
21:45:00.000-04:00,22:00:00.000-04:00,16.358777776741352,,38.7514949,-89.9522353,38.7514949,-89.9522353,,,,,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,24.924380228911176,34.649017095565796,,,,,0.32687750458717346,0.32687750458717346,0.32687750458717346,112,,,,747142,152858,
22:15:00.000-04:00,22:30:00.000-04:00,21.409669122944976,30.07273292541504,,,,,0.46666884422302246,0.46666884422302246,0.46666884422302246,54,,,,809864,90136,
22:30:00.000-04:00,22:45:00.000-04:00,16.358776133908048,,,,,,,,,67,,,,900000,,
22:45:00.000-04:00,23:00:00.000-04:00,16.358776133908048,,,,,,,,,45,,,,900000,,
23:00:00.000-04:00,23:15:00.000-04:00,16.358776133908048,,38.7512499,-89.9523837,38.7512499,-89.9523837,3.1600000858306885,3.1600000858306885,3.1600000858306885,5,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,16.358776133908048,,,,,,3.1600000858306885,3.1600000858306885,3.1600000858306885,6,,,,900000,,
23:30:00.000-04:00,23:45:00.000-04:00,16.358776133908048,,,,,,3.1600000858306885,3.1600000858306885,3.1600000858306885,8,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,16.358776133908048,,38.7512812,-89.9524,38.7512812,-89.9524,2.9834406372863254,3.1600000858306885,0.5199999809265137,8,,,,900000,,
