Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
10:00:00.000-04:00,10:15:00.000-04:00,16.358777261812737,,38.7711962,-89.9610001,38.7753596,-89.9564921,14.609999656677246,14.609999656677246,14.609999656677246,33,,,,796043,
10:15:00.000-04:00,10:30:00.000-04:00,18.872510252139087,3.268775463104248,38.7848542,-89.9517978,38.8069016,-89.9504525,0.31770437955856323,0.31770437955856323,0.31770437955856323,5,,,,393274,44859
10:30:00.000-04:00,10:45:00.000-04:00,16.358776396481076,,38.7682512,-89.9610646,38.8028799,-89.9503809,,,,41,,,,337239,
10:45:00.000-04:00,11:00:00.000-04:00,19.765449360096742,,38.7658844,-89.9624782,38.7670962,-89.9587985,10.012479673331395,11.90999984741211,9.039999961853027,78,,,,587065,60794
11:00:00.000-04:00,11:15:00.000-04:00,16.358776342938565,,38.7369673,-89.9849318,38.7369673,-89.9849318,15.829999923706055,15.829999923706055,15.829999923706055,79,,,,533988,
11:15:00.000-04:00,11:30:00.000-04:00,16.358776338254376,,38.7225376,-89.9890133,38.7226171,-89.9889658,1.2399999797344208,1.9199999570846558,0.5600000023841858,22,,,,900000,
11:30:00.000-04:00,11:45:00.000-04:00,25.405674797400472,47.501475243756474,38.7226151,-89.9891602,38.7226456,-89.9889844,0.4364084005355835,0.5459392666816711,0.32687753438949585,98,,,,738553,161447
11:45:00.000-04:00,12:00:00.000-04:00,21.436676861940025,21.142806143572628,38.7225203,-90.0707009,38.7612946,-89.9842938,16.93867699618199,33.5,0.4286821782588959,32,,,,,90618
12:00:00.000-04:00,12:15:00.000-04:00,23.250235449267805,19.421593189239502,38.756989,-90.0706973,38.7611803,-90.0405288,12.732991838375414,31.6299991607666,0.3183078169822693,38,,,,,122982
12:15:00.000-04:00,12:30:00.000-04:00,29.180000552545877,188.2814598083496,38.7521442,-90.020143,38.775283,-89.9556276,10.558804039535351,36.41999816894531,0.6527841687202454,288,,,,,228802
12:30:00.000-04:00,12:45:00.000-04:00,47.72645867726302,141.89064025878906,38.7736771,-89.9560981,38.7736771,-89.9560981,0.3937612475601393,1.2942161560058594,0.32234352827072144,285,,,,181450,559774
12:45:00.000-04:00,13:00:00.000-04:00,17.449971928068084,7.33699587500561,38.7357145,-89.985236,38.751346,-89.9523869,15.723845112285767,26.760000228881836,0.8199999928474426,11,,,,,19473
13:00:00.000-04:00,13:15:00.000-04:00,43.114384418464276,158.71679040276538,38.7225695,-89.9892648,38.7226198,-89.988951,0.46853203522491577,0.5620219111442566,0.33942803740501404,245,,,,,477469
13:15:00.000-04:00,13:30:00.000-04:00,54.99532123264465,105.92924424845795,38.7225999,-89.9888519,38.7225999,-89.9888519,0.441777242496076,0.6281139850616455,0.25060608983039856,241,,,,123321,689491
13:30:00.000-04:00,13:45:00.000-04:00,34.572488582061226,35.28184870045563,38.7225441,-89.9892223,38.7226404,-89.9890238,0.6121368706226349,0.8973962068557739,0.32687753438949585,77,,,,574966,325034
13:45:00.000-04:00,14:00:00.000-04:00,16.358776341259293,,,,,,,,,18,,,,900000,
14:00:00.000-04:00,14:15:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
14:15:00.000-04:00,14:30:00.000-04:00,16.358776341259293,,38.7223784,-89.9892045,38.7223784,-89.9892045,,,,,,,,900000,
14:30:00.000-04:00,14:45:00.000-04:00,16.358776341259293,,,,,,,,,39,,,,900000,
14:45:00.000-04:00,15:00:00.000-04:00,16.358776341259293,,,,,,,,,26,,,,900000,
15:00:00.000-04:00,15:15:00.000-04:00,16.358776341259293,,38.7223831,-89.9889364,38.7223831,-89.9889364,1.309999942779541,1.309999942779541,1.309999942779541,,,,,900000,
15:15:00.000-04:00,15:30:00.000-04:00,16.358776341259293,,,,,,1.309999942779541,1.309999942779541,1.309999942779541,41,,,,900000,
15:30:00.000-04:00,15:45:00.000-04:00,16.358776341259293,,38.7226085,-89.9891358,38.7226085,-89.9891358,1.309999942779541,1.309999942779541,1.309999942779541,59,,,,900000,
15:45:00.000-04:00,16:00:00.000-04:00,16.358776341259293,,,,,,,,,161,,,,900000,
16:00:00.000-04:00,16:15:00.000-04:00,16.358776341259293,,38.7223475,-89.9887977,38.7223475,-89.9887977,,,,32,,,,900000,
16:15:00.000-04:00,16:30:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
16:30:00.000-04:00,16:45:00.000-04:00,16.358776341259293,,38.7226009,-89.9888589,38.7226009,-89.9888589,,,,20,,,,900000,
16:45:00.000-04:00,17:00:00.000-04:00,16.358776341259293,,,,,,,,,38,,,,900000,
17:00:00.000-04:00,17:15:00.000-04:00,16.358776341259293,,,,,,,,,15,,,,900000,
17:15:00.000-04:00,17:30:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
17:30:00.000-04:00,17:45:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
17:45:00.000-04:00,18:00:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
18:00:00.000-04:00,18:15:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
18:15:00.000-04:00,18:30:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
18:30:00.000-04:00,18:45:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
18:45:00.000-04:00,19:00:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
19:00:00.000-04:00,19:15:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
19:15:00.000-04:00,19:30:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
19:30:00.000-04:00,19:45:00.000-04:00,16.358776341259293,,38.7224909,-89.9892092,38.7224909,-89.9892092,1.4199999570846558,1.4199999570846558,1.4199999570846558,,,,,900000,
19:45:00.000-04:00,20:00:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
20:00:00.000-04:00,20:15:00.000-04:00,16.358776341259293,,,,,,1.4199999570846558,1.4199999570846558,1.4199999570846558,,,,,900000,
20:15:00.000-04:00,20:30:00.000-04:00,16.358776341259293,,,,,,1.4199999570846558,1.4199999570846558,1.4199999570846558,,,,,900000,
20:30:00.000-04:00,20:45:00.000-04:00,16.358776341259293,,,,,,1.4199999570846558,1.4199999570846558,1.4199999570846558,,,,,900000,
20:45:00.000-04:00,21:00:00.000-04:00,16.358776341259293,,,,,,1.4199999570846558,1.4199999570846558,1.4199999570846558,,,,,900000,
21:00:00.000-04:00,21:15:00.000-04:00,16.358776341259293,,38.722504,-89.9890849,38.7226796,-89.9888436,1.7540514700133631,2.1500000953674316,1.100000023841858,,,,,900000,
21:15:00.000-04:00,21:30:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
21:30:00.000-04:00,21:45:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
21:45:00.000-04:00,22:00:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
22:00:00.000-04:00,22:15:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
22:15:00.000-04:00,22:30:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
22:30:00.000-04:00,22:45:00.000-04:00,16.358776341259293,,38.7225591,-89.9891217,38.7225591,-89.9891217,,,,,,,,900000,
22:45:00.000-04:00,23:00:00.000-04:00,16.358776341259293,,,,,,,,,,,,,900000,
23:00:00.000-04:00,23:15:00.000-04:00,16.358776341259293,,38.7226313,-89.988891,38.7226313,-89.988891,1.0299999713897705,1.0299999713897705,1.0299999713897705,7,,,,900000,
23:15:00.000-04:00,23:30:00.000-04:00,16.358776341259293,,,,,,1.0299999713897705,1.0299999713897705,1.0299999713897705,22,,,,900000,
23:30:00.000-04:00,23:45:00.000-04:00,16.358776341259293,,,,,,1.0299999713897707,1.0299999713897705,1.0299999713897705,15,,,,900000,
23:45:00.000-04:00,00:00:00.000-04:00,16.358776341259293,,,,,,1.0299999713897707,1.0299999713897705,1.0299999713897705,3,,,,900000,
