Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
10:00:00.000-04:00,10:15:00.000-04:00,16.500523081828614,,38.75714111328125,-90.04117584228516,38.757171630859375,-90.04041290283203,33.82904124017776,36.04999923706055,31.600000381469727,,,,,,,
10:15:00.000-04:00,10:30:00.000-04:00,31.593109918909335,231.54088973999023,38.77105712890625,-90.39059448242188,38.7758903503418,-90.26588439941406,0.8865750949084154,1.223400354385376,0.7955188751220703,397,,,,158878,263326,
10:30:00.000-04:00,10:45:00.000-04:00,16.500521737312837,,,,,,,,,,,,,900000,,
10:45:00.000-04:00,11:00:00.000-04:00,16.500521737312837,,,,,,,,,,,,,900000,,
11:00:00.000-04:00,11:15:00.000-04:00,16.500521737312837,,,,,,,,,15,,,,900000,,
11:15:00.000-04:00,11:30:00.000-04:00,22.735501306217678,18.410098552703857,38.77567672729492,-90.39056396484375,38.7757568359375,-90.39045715332031,0.6353050619363785,0.9458943605422974,0.3247157633304596,78,,,,791216,108784,
11:30:00.000-04:00,11:45:00.000-04:00,16.50052307366296,,38.77564239501953,-90.39049530029297,38.77573013305664,-90.39046478271484,,,,,,,,900000,,
11:45:00.000-04:00,12:00:00.000-04:00,25.549646150208538,150.3081574067288,38.77571105957031,-90.39059448242188,38.7758903503418,-90.39046478271484,1.1074445765679217,1.1763478517532349,0.9570488929748535,354,,,,742116,157884,
12:00:00.000-04:00,12:15:00.000-04:00,24.439426253418716,71.11319714241131,38.775150299072266,-90.39070129394531,38.77524185180664,-90.39068603515625,0.5232093632221222,0.5442127585411072,0.5022059679031372,156,,,,761487,138513,
12:15:00.000-04:00,12:30:00.000-04:00,18.970064581402028,21.63854764202199,38.7758903503418,-90.39059448242188,38.7758903503418,-90.39059448242188,,,,29,,,,856913,43087,
12:30:00.000-04:00,12:45:00.000-04:00,21.684339861838666,36.36572074890137,,,,,0.7420580834150314,1.1545826196670532,0.32953354716300964,67,,,,809556,90444,
12:45:00.000-04:00,13:00:00.000-04:00,30.294747573304047,52.123817443847656,38.775733947753906,-90.39056396484375,38.775760650634766,-90.3905029296875,0.6784491389989853,1.034386157989502,0.32251212000846863,89,,,,659327,240673,
13:00:00.000-04:00,13:15:00.000-04:00,16.50052356009539,,38.77562713623047,-90.39047241210938,38.775691986083984,-90.39046478271484,,,,,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,16.50052356009539,,38.7758903503418,-90.39059448242188,38.7758903503418,-90.39059448242188,,,,85,,,,900000,,
13:30:00.000-04:00,13:45:00.000-04:00,16.50052356009539,,,,,,,,,,,,,900000,,
13:45:00.000-04:00,14:00:00.000-04:00,16.50052356009539,,,,,,,,,,,,,900000,,
14:00:00.000-04:00,14:15:00.000-04:00,16.50052356009539,,,,,,,,,,,,,900000,,
14:15:00.000-04:00,14:30:00.000-04:00,16.50052356009539,,,,,,,,,,,,,900000,,
14:30:00.000-04:00,14:45:00.000-04:00,18.22445012551026,7.8450608253479,38.77570724487305,-90.39045715332031,38.77570724487305,-90.39045715332031,0.3379605710506439,0.3379605710506439,0.3379605710506439,71,,,,869922,30078,
14:45:00.000-04:00,15:00:00.000-04:00,19.761415116296075,31.89331817626953,38.77561569213867,-90.39059448242188,38.7758903503418,-90.39048767089844,0.5605743527412415,0.5605743527412415,0.5605743527412415,69,,,,843106,56894,
15:00:00.000-04:00,15:15:00.000-04:00,16.500524078324155,,,,,,,,,,,,,900000,,
15:15:00.000-04:00,15:30:00.000-04:00,16.500524078324155,,,,,,,,,,,,,900000,,
15:30:00.000-04:00,15:45:00.000-04:00,16.500524078324155,,,,,,,,,7,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,16.500524078324155,,,,,,,,,,,,,900000,,
16:00:00.000-04:00,16:15:00.000-04:00,16.500524078324155,,,,,,,,,,,,,900000,,
16:15:00.000-04:00,16:30:00.000-04:00,23.55243405352781,48.85288619995117,,,,,0.9775183498859406,1.0035573244094849,0.9514793753623962,105,,,,776962,123038,
16:30:00.000-04:00,16:45:00.000-04:00,16.500523113278735,,38.77564239501953,-90.3907470703125,38.77568054199219,-90.39054107666016,,,,,,,,900000,,
16:45:00.000-04:00,17:00:00.000-04:00,21.657457891320444,34.29512310028076,38.77578353881836,-90.39059448242188,38.77589416503906,-90.39057159423828,0.37392669916152954,0.43029138445854187,0.3175620138645172,86,,,,810025,89975,
17:00:00.000-04:00,17:15:00.000-04:00,16.500521995322124,,,,,,,,,,,,,900000,,
17:15:00.000-04:00,17:30:00.000-04:00,18.961417774059626,44.12428283691406,,,,,1.1728898286819458,1.1728898286819458,1.1728898286819458,88,,,,857063,42937,
17:30:00.000-04:00,17:45:00.000-04:00,16.500522487551628,,38.77568435668945,-90.39054107666016,38.7757453918457,-90.39048767089844,,,,,,,,900000,,
17:45:00.000-04:00,18:00:00.000-04:00,16.500523801987526,,38.7758903503418,-90.39059448242188,38.7758903503418,-90.39059448242188,,,,81,,,,900000,,
18:00:00.000-04:00,18:15:00.000-04:00,35.60299657197658,272.5860538482666,38.77482986450195,-90.39067077636719,38.77482986450195,-90.39067077636719,1.1162602281015603,1.197454571723938,0.9423198103904724,416,,,,54960,333288,
18:15:00.000-04:00,18:30:00.000-04:00,16.500522089057835,,38.76152038574219,-90.12382507324219,38.76152038574219,-90.12382507324219,,,,49,,,,189127,,
18:30:00.000-04:00,18:45:00.000-04:00,33.8937298666509,157.32560818990072,38.75721740722656,-90.1663589477539,38.7574577331543,-90.1651611328125,1.8720918350694147,3.4700000286102295,0.33031055331230164,189,,,,336431,191181,34350
18:45:00.000-04:00,19:00:00.000-04:00,185.1195644156232,2541.372017161051,38.75746154785156,-90.18107604980469,38.764190673828125,-90.16639709472656,1.8506599553346115,4.739999771118164,0.5,2258,,,,,,900000
19:00:00.000-04:00,19:15:00.000-04:00,85.865316221035,757.1103635907173,38.7568359375,-90.1716537475586,38.759056091308594,-90.16483306884766,1.8262184020999341,3.559999942779541,0.3922853171825409,891,,,,529180,,370820
19:15:00.000-04:00,19:30:00.000-04:00,16.500523405606266,,38.76166915893555,-90.12408447265625,38.76166915893555,-90.12408447265625,3.759999990463257,3.759999990463257,3.759999990463257,15,,,,598150,,
19:30:00.000-04:00,19:45:00.000-04:00,16.50052230013568,,38.76152038574219,-90.12382507324219,38.76152038574219,-90.12382507324219,,,,,,,,,,
19:45:00.000-04:00,20:00:00.000-04:00,34.78556803374542,269.6293611526489,38.76474380493164,-89.95712280273438,38.77613067626953,-89.95220947265625,0.7787131071090698,1.2421386241912842,0.31528759002685547,409,,,,23088,319026,
20:00:00.000-04:00,20:15:00.000-04:00,56.32645944050025,447.05701167439526,38.77497863769531,-89.9529800415039,38.775962829589844,-89.95226287841797,1.0105973036485285,1.3752797842025757,0.4294759929180145,741,,,,205142,694858,
20:15:00.000-04:00,20:30:00.000-04:00,17.68087239274243,24.690672804364507,38.75127029418945,-89.9552230834961,38.77570724487305,-89.95198059082031,1.198925495147705,1.198925495147705,1.198925495147705,35,,,,387549,20594,
20:30:00.000-04:00,20:45:00.000-04:00,28.49682407693559,128.01510049978498,,,,,1.0059148073196411,1.0711398124694824,0.9406898021697998,206,,,,690696,209304,
20:45:00.000-04:00,21:00:00.000-04:00,32.31516265689969,101.52882478555439,,,,,0.8481023162603377,1.3589543104171753,0.33725032210350037,173,,,,624076,275924,
21:00:00.000-04:00,21:15:00.000-04:00,16.500522861717982,,38.751495361328125,-89.95271301269531,38.751495361328125,-89.95271301269531,,,,90,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,16.500522861717982,,,,,,,,,253,,,,900000,,
21:30:00.000-04:00,21:45:00.000-04:00,16.500522861717982,,,,,,,,,,,,,900000,,
21:45:00.000-04:00,22:00:00.000-04:00,16.500522861717982,,,,,,,,,,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,16.500522861717982,,38.75111770629883,-89.9522476196289,38.75111770629883,-89.9522476196289,,,,,,,,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,16.500522861717982,,,,,,,,,,,,,900000,,
22:30:00.000-04:00,22:45:00.000-04:00,16.500522861717982,,38.75118637084961,-89.95227813720703,38.75118637084961,-89.95227813720703,,,,42,,,,900000,,
22:45:00.000-04:00,23:00:00.000-04:00,16.500522861717982,,,,,,,,,,,,,900000,,
23:00:00.000-04:00,23:15:00.000-04:00,16.500522861717982,,,,,,,,,,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,16.500522861717982,,,,,,,,,,,,,900000,,
23:30:00.000-04:00,23:45:00.000-04:00,16.500522861717982,,,,,,,,,,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,16.500522861717982,,,,,,,,,,,,,900000,,
