Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
06:15:00.000-04:00,06:30:00.000-04:00,16.358775548074867,,,,,,,,,,,,,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,16.358775548074867,,38.7511829,-89.9526128,38.7511829,-89.9526128,0.6299999952316284,0.6299999952316284,0.6299999952316284,,,,,900000,,
06:45:00.000-04:00,07:00:00.000-04:00,16.358775548074867,,,,,,0.6299999952316284,0.6299999952316284,0.6299999952316284,,,,,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,33.84614619431568,128.1359920501709,38.7513216,-89.9524169,38.7513216,-89.9524169,0.7229361643063152,0.8294515013694763,0.43513768911361694,324,,,,587928,312072,
07:15:00.000-04:00,07:30:00.000-04:00,20.971686655123598,,,,,,,,,5,,,,817680,82320,
07:30:00.000-04:00,07:45:00.000-04:00,16.35877570114757,,,,,,,,,181,,,,900000,,
07:45:00.000-04:00,08:00:00.000-04:00,16.35877570114757,,38.7510764,-89.9521218,38.7510764,-89.9521218,,,,6,,,,900000,,
08:00:00.000-04:00,08:15:00.000-04:00,16.35877570114757,,,,,,,,,,,,,900000,,
08:15:00.000-04:00,08:30:00.000-04:00,16.35877570114757,,,,,,,,,56,,,,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,16.35877570114757,,38.7513323,-89.9524802,38.7513323,-89.9524802,1.9299999475479126,1.9299999475479126,1.9299999475479126,,,,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,16.35877570114757,,,,,,1.9299999475479126,1.9299999475479126,1.9299999475479126,,,,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,16.35877570114757,,38.7512237,-89.9524925,38.7512237,-89.9524925,1.6924983823071749,1.9299999475479126,0.9800000190734863,29,,,,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,16.35877583408492,,38.7509703,-89.9564721,38.7568639,-89.9521446,2.9559102005162416,17.940000534057617,0.9800000190734863,107,,,,791851,,
09:30:00.000-04:00,09:45:00.000-04:00,16.358776807432537,,38.757153,-89.9735049,38.75758,-89.957915,13.0,13.0,13.0,,,,,,,
09:45:00.000-04:00,10:00:00.000-04:00,30.766949921936586,271.8612022125498,38.7743901,-90.3913513,38.7749491,-90.3908307,1.0346019578596672,1.1331357955932617,0.619417130947113,394,,,,,257122,
10:00:00.000-04:00,10:15:00.000-04:00,27.443380156758884,140.73465731503808,38.7757258,-90.3905847,38.7758855,-90.390477,0.624159144759736,1.1786504983901978,0.3489280045032501,235,,,,702189,197811,
10:15:00.000-04:00,10:30:00.000-04:00,16.3587780084787,,38.7758631,-90.3906917,38.7758631,-90.3906917,,,,90,,,,900000,,
10:30:00.000-04:00,10:45:00.000-04:00,16.3587780084787,,38.7758811,-90.3905857,38.7758811,-90.3905857,,,,126,,,,900000,,
10:45:00.000-04:00,11:00:00.000-04:00,16.3587780084787,,,,,,,,,53,,,,900000,,
11:00:00.000-04:00,11:15:00.000-04:00,46.07341669139967,382.84193563461304,38.7745083,-90.3905839,38.7751543,-90.3899231,0.8729308058058951,1.1730619668960571,0.44711023569107056,642,,,,369725,530275,
11:15:00.000-04:00,11:30:00.000-04:00,16.358777055273052,,,,,,,,,12,,,,900000,,
11:30:00.000-04:00,11:45:00.000-04:00,36.961471808221404,255.1290948179288,38.7751545,-90.3898267,38.7751545,-90.3898267,0.6730054759313957,0.9482966065406799,0.3819640874862671,451,,,,532333,367667,
11:45:00.000-04:00,12:00:00.000-04:00,26.028014165392847,79.19911744327116,38.775043,-90.3899419,38.7751642,-90.3898548,0.8042768659671452,0.8694010376930237,0.6399999856948853,219,,,,727447,172553,
12:00:00.000-04:00,12:15:00.000-04:00,30.57872227899778,159.01808142662048,38.7758822,-90.3905866,38.7758822,-90.3905866,0.9892328438399722,1.1412653923034668,0.4789470434188843,236,,,,646237,253763,
12:15:00.000-04:00,12:30:00.000-04:00,16.358775464397308,,,,,,,,,,,,,900000,,
12:30:00.000-04:00,12:45:00.000-04:00,16.358775464397308,,,,,,,,,,,,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,24.41080539226607,64.74157829692997,38.7757187,-90.390566,38.7757187,-90.390566,0.7342426776885986,1.100024938583374,0.36846041679382324,176,,,,756307,143693,
13:00:00.000-04:00,13:15:00.000-04:00,21.110151810971075,53.06463079044185,38.7755474,-90.39081,38.775737,-90.3906269,0.6942358016967773,0.6942358016967773,0.6942358016967773,81,,,,815209,84791,
13:15:00.000-04:00,13:30:00.000-04:00,16.358775755725738,,,,,,,,,,,,,900000,,
13:30:00.000-04:00,13:45:00.000-04:00,16.358775755725738,,38.7755704,-90.390732,38.7756216,-90.3906095,,,,,,,,900000,,
13:45:00.000-04:00,14:00:00.000-04:00,16.358775755725738,,38.7755457,-90.3908017,38.7757428,-90.39066,,,,,,,,900000,,
14:00:00.000-04:00,14:15:00.000-04:00,19.22709308033149,31.09996223449707,38.7758804,-90.3905865,38.7758804,-90.3905865,0.6372196972370148,0.8058144450187683,0.46862494945526123,72,,,,848813,51187,
14:15:00.000-04:00,14:30:00.000-04:00,16.358776868387412,,,,,,,,,,,,,900000,,
14:30:00.000-04:00,14:45:00.000-04:00,16.358776868387412,,,,,,,,,,,,,900000,,
14:45:00.000-04:00,15:00:00.000-04:00,16.358776868387412,,,,,,,,,10,,,,900000,,
15:00:00.000-04:00,15:15:00.000-04:00,18.056901918968602,19.3489773273468,38.7756584,-90.3907319,38.7757793,-90.3906249,0.6615443229675292,1.0004067420959473,0.32268190383911133,68,,,,869696,30304,
15:15:00.000-04:00,15:30:00.000-04:00,16.358777043085208,,38.7755909,-90.390825,38.775742,-90.3907744,,,,,,,,900000,,
15:30:00.000-04:00,15:45:00.000-04:00,16.358777043085208,,38.7757439,-90.3907941,38.7757439,-90.3907941,,,,,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,16.358777043085208,,38.7757036,-90.3907298,38.7757036,-90.3907298,,,,,,,,900000,,
16:00:00.000-04:00,16:15:00.000-04:00,16.358777043085208,,38.7756814,-90.3908343,38.7756978,-90.3907783,,,,,,,,900000,,
16:15:00.000-04:00,16:30:00.000-04:00,16.358777043085208,,38.7756182,-90.3908249,38.775712,-90.3906262,,,,,,,,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,25.413429278623266,102.99485206604004,38.7757473,-90.3904855,38.7757473,-90.3904855,0.7798747812824968,1.205127239227295,0.5683656334877014,167,,,,738414,161586,
16:45:00.000-04:00,17:00:00.000-04:00,16.35877687483457,,38.7758793,-90.3907839,38.7758851,-90.3905863,,,,248,,,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,33.39466147625341,264.8977966308594,38.7673168,-90.3944692,38.7757567,-90.3907637,1.0451964516108034,1.1763193607330322,0.3235200047492981,430,,,,344053,304015,
17:15:00.000-04:00,17:30:00.000-04:00,16.358776590787866,,,,,,,,,,,,,,,
17:30:00.000-04:00,17:45:00.000-04:00,23.507220501309703,21.417404174804688,38.7615367,-90.1238012,38.7615367,-90.1238012,1.2313166856765747,1.2313166856765747,1.2313166856765747,98,,,,586659,127568,
17:45:00.000-04:00,18:00:00.000-04:00,132.3672428763884,1519.7762363433837,38.7566945,-90.1801699,38.7634626,-90.1645362,1.712914574385887,3.299999952316284,0.5,1350,,,,235987,,664013
18:00:00.000-04:00,18:15:00.000-04:00,173.59608888042706,2333.3741711934404,38.7588272,-90.1810855,38.764243,-90.1707717,1.9384409848990576,3.4200000762939453,0.5299999713897705,2487,,,,,,900000
18:15:00.000-04:00,18:30:00.000-04:00,78.7907894983184,835.0394424359004,38.7567766,-90.1706945,38.7588008,-90.1646744,1.8177350941456227,5.679999828338623,0.5400000214576721,1045,,,,320874,92547,328229
18:30:00.000-04:00,18:45:00.000-04:00,16.35877587950941,,,,,,,,,,,,,686284,,
18:45:00.000-04:00,19:00:00.000-04:00,18.06446604122302,15.357874870300293,38.7607144,-90.1413469,38.7615367,-90.1237568,,,,99,,,,650177,30439,
19:00:00.000-04:00,19:15:00.000-04:00,16.358777814101497,,,,,,,,,,,,,,,
19:15:00.000-04:00,19:30:00.000-04:00,30.752774135735162,40.37231803832554,38.7811884,-89.9519973,38.8068052,-89.9514575,0.33132408559322357,0.3357706367969513,0.32687753438949585,77,,,,361337,256869,
19:30:00.000-04:00,19:45:00.000-04:00,22.998746290394923,8.005556336064108,38.8065942,-89.9518817,38.8069585,-89.9515261,,,,97,,,,781506,118494,
19:45:00.000-04:00,20:00:00.000-04:00,16.35877645486232,,38.8064014,-89.951878,38.806661,-89.9514705,,,,12,,,,900000,,
20:00:00.000-04:00,20:15:00.000-04:00,16.35877645486232,,38.8064817,-89.9517553,38.8067681,-89.951616,,,,51,,,,900000,,
20:15:00.000-04:00,20:30:00.000-04:00,26.783830645356133,62.974490176863426,38.7510064,-89.9523333,38.8064901,-89.952071,0.5463181531056454,0.9819760322570801,0.32266104221343994,96,,,,29739,186041,
20:30:00.000-04:00,20:45:00.000-04:00,43.17546480515046,126.48102282362485,38.7512593,-89.9524423,38.7513151,-89.9523582,0.4536341169054761,0.6263876557350159,0.27073565125465393,245,,,,323009,478559,
20:45:00.000-04:00,21:00:00.000-04:00,16.35877511711771,,,,,,,,,33,,,,900000,,
21:00:00.000-04:00,21:15:00.000-04:00,18.045133448915394,0.6537550687789917,38.7517058,-89.9522437,38.7517058,-89.9522437,0.5899999737739562,0.5899999737739563,0.5899999737739563,50,,,,869906,30094,
21:15:00.000-04:00,21:30:00.000-04:00,16.358776437985636,,38.7512775,-89.9524057,38.7512775,-89.9524057,0.5899999737739563,0.5899999737739563,0.5899999737739563,,,,,900000,,
21:30:00.000-04:00,21:45:00.000-04:00,16.358776437985636,,,,,,,,,,,,,900000,,
21:45:00.000-04:00,22:00:00.000-04:00,16.358776437985636,,38.7513239,-89.9524404,38.7513239,-89.9524404,0.5899999737739563,0.5899999737739563,0.5899999737739563,8,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,16.358776437985636,,,,,,0.5899999737739563,0.5899999737739563,0.5899999737739563,2,,,,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,16.358776437985636,,,,,,0.5899999737739563,0.5899999737739563,0.5899999737739563,18,,,,900000,,
22:30:00.000-04:00,22:45:00.000-04:00,16.358776437985636,,38.7512389,-89.9523355,38.7512389,-89.9523355,0.5699999928474426,0.5899999737739563,0.550000011920929,,,,,900000,,
22:45:00.000-04:00,23:00:00.000-04:00,30.032929642686202,34.64901888370514,,,,,0.5500000119209291,0.550000011920929,0.550000011920929,99,,,,655977,244023,
23:00:00.000-04:00,23:15:00.000-04:00,16.3587769914212,,,,,,0.550000011920929,0.550000011920929,0.550000011920929,123,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,16.3587769914212,,38.751123,-89.9524187,38.7513264,-89.9523732,0.550000011920929,0.550000011920929,0.550000011920929,334,,,,900000,,
23:30:00.000-04:00,23:45:00.000-04:00,16.3587769914212,,,,,,,,,,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,16.3587769914212,,38.7514385,-89.9523955,38.7514385,-89.9523955,1.1200000047683716,1.1200000047683716,1.1200000047683716,,,,,900000,,
