Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Weight lifting duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,16.453274783202307,,38.751251220703125,-89.95240783691406,38.751251220703125,-89.95240783691406,,,,,,,,900000,,
00:15:00.000-04:00,00:30:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
00:30:00.000-04:00,00:45:00.000-04:00,16.453274783202307,,38.751220703125,-89.95223236083984,38.751220703125,-89.95223236083984,,,,,,,,900000,,
00:45:00.000-04:00,01:00:00.000-04:00,16.453274783202307,,38.751155853271484,-89.95258331298828,38.75120162963867,-89.95255279541016,1.7000000476837158,1.7000000476837158,1.7000000476837158,,,,,900000,,
01:00:00.000-04:00,01:15:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
01:15:00.000-04:00,01:30:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
01:30:00.000-04:00,01:45:00.000-04:00,16.453274783202307,,38.7510871887207,-89.9523696899414,38.7510871887207,-89.9523696899414,,,,,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
02:00:00.000-04:00,02:15:00.000-04:00,16.453274783202307,,38.751190185546875,-89.9525375366211,38.751190185546875,-89.9525375366211,,,,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,16.453274783202307,,38.75135040283203,-89.95238494873047,38.75135040283203,-89.95238494873047,,,,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
03:00:00.000-04:00,03:15:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
03:30:00.000-04:00,03:45:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
03:45:00.000-04:00,04:00:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
04:00:00.000-04:00,04:15:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
04:15:00.000-04:00,04:30:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
04:30:00.000-04:00,04:45:00.000-04:00,16.453274783202307,,38.751319885253906,-89.95246124267578,38.751319885253906,-89.95246124267578,,,,,,,,900000,,
04:45:00.000-04:00,05:00:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
05:00:00.000-04:00,05:15:00.000-04:00,16.453274783202307,,38.751163482666016,-89.95243835449219,38.751163482666016,-89.95243835449219,,,,,,,,900000,,
05:15:00.000-04:00,05:30:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
05:30:00.000-04:00,05:45:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,16.453274783202307,,38.75139236450195,-89.95259857177734,38.75139236450195,-89.95259857177734,1.2300000190734863,1.2300000190734863,1.2300000190734863,,,,,900000,,
06:00:00.000-04:00,06:15:00.000-04:00,16.453274783202307,,,,,,1.2300000190734863,1.2300000190734863,1.2300000190734863,,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,16.453274783202307,,38.75121307373047,-89.95257568359375,38.75121307373047,-89.95257568359375,1.2300000190734863,1.2300000190734863,1.2300000190734863,,,,,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,16.453274783202307,,,,,,,,,,,,,900000,,
