Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
06:30:00.000-04:00,06:45:00.000-04:00,,,,,,,,,,,,,,900000,
06:45:00.000-04:00,07:00:00.000-04:00,,,38.751373291015625,-89.95249938964844,38.751373291015625,-89.95249938964844,,,,,,,,900000,
07:00:00.000-04:00,07:15:00.000-04:00,,,38.751094818115234,-89.95250701904297,38.7512092590332,-89.952392578125,2.9423723335269276,3.0199999809265137,0.6800000071525574,28,,,,900000,
07:15:00.000-04:00,07:30:00.000-04:00,,,,,,,,,,,,,,900000,
07:30:00.000-04:00,07:45:00.000-04:00,,,,,,,,,,,,,,900000,
07:45:00.000-04:00,08:00:00.000-04:00,,,38.751224517822266,-89.9525375366211,38.751224517822266,-89.9525375366211,1.4800000190734863,1.4800000190734863,1.4800000190734863,,,,,900000,
08:00:00.000-04:00,08:15:00.000-04:00,,,,,,,1.4800000190734863,1.4800000190734863,1.4800000190734863,,,,,900000,
08:15:00.000-04:00,08:30:00.000-04:00,,,38.751399993896484,-89.95246124267578,38.751407623291016,-89.95245361328125,1.4800000190734863,1.4800000190734863,1.4800000190734863,,,,,900000,
08:30:00.000-04:00,08:45:00.000-04:00,,,,,,,,,,,,,,900000,
08:45:00.000-04:00,09:00:00.000-04:00,,,38.75131607055664,-89.95228576660156,38.75131607055664,-89.95228576660156,,,,,,,,900000,
09:00:00.000-04:00,09:15:00.000-04:00,,,38.75132751464844,-89.95260620117188,38.75137710571289,-89.95252227783203,0.5099999904632568,0.5099999904632568,0.5099999904632568,,,,,900000,
09:15:00.000-04:00,09:30:00.000-04:00,,,,,,,,,,,,,,900000,
09:30:00.000-04:00,09:45:00.000-04:00,,,,,,,,,,,,,,900000,
09:45:00.000-04:00,10:00:00.000-04:00,,,,,,,,,,,,,,900000,
10:00:00.000-04:00,10:15:00.000-04:00,10.916784005650657,,,,,,,,,,,,,900000,
10:15:00.000-04:00,10:30:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
10:30:00.000-04:00,10:45:00.000-04:00,16.4532742167582,,38.751094818115234,-89.95264434814453,38.751094818115234,-89.95264434814453,,,,,,,,900000,
10:45:00.000-04:00,11:00:00.000-04:00,16.4532742167582,,38.751197814941406,-89.95252227783203,38.75123596191406,-89.95249938964844,,,,,,,,900000,
11:00:00.000-04:00,11:15:00.000-04:00,16.4532742167582,,38.75124740600586,-89.95256805419922,38.75132751464844,-89.95246887207031,0.5899999737739563,0.5899999737739563,0.5899999737739563,,,,,900000,
11:15:00.000-04:00,11:30:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
11:30:00.000-04:00,11:45:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
11:45:00.000-04:00,12:00:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
12:00:00.000-04:00,12:15:00.000-04:00,16.4532742167582,,38.75132369995117,-89.95219421386719,38.75132369995117,-89.95219421386719,2.0999999046325684,2.0999999046325684,2.0999999046325684,,,,,900000,
12:15:00.000-04:00,12:30:00.000-04:00,16.4532742167582,,,,,,2.0999999046325684,2.0999999046325684,2.0999999046325684,,,,,900000,
12:30:00.000-04:00,12:45:00.000-04:00,16.4532742167582,,38.750946044921875,-89.9520263671875,38.750946044921875,-89.9520263671875,2.34499990940094,2.5899999141693115,2.0999999046325684,,,,,900000,
12:45:00.000-04:00,13:00:00.000-04:00,16.4532742167582,,,,,,2.5899999141693115,2.5899999141693115,2.5899999141693115,,,,,900000,
13:00:00.000-04:00,13:15:00.000-04:00,16.4532742167582,,,,,,2.5899999141693115,2.5899999141693115,2.5899999141693115,,,,,900000,
13:15:00.000-04:00,13:30:00.000-04:00,16.4532742167582,,,,,,2.5899999141693115,2.5899999141693115,2.5899999141693115,,,,,900000,
13:30:00.000-04:00,13:45:00.000-04:00,16.4532742167582,,38.75106430053711,-89.9522476196289,38.75106430053711,-89.9522476196289,2.5899999141693115,2.5899999141693115,2.5899999141693115,,,,,900000,
13:45:00.000-04:00,14:00:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
14:00:00.000-04:00,14:15:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
14:15:00.000-04:00,14:30:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
14:30:00.000-04:00,14:45:00.000-04:00,16.4532742167582,,38.75123977661133,-89.95243072509766,38.75123977661133,-89.95243072509766,0.6399999856948853,0.6399999856948853,0.6399999856948853,,,,,900000,
14:45:00.000-04:00,15:00:00.000-04:00,16.4532742167582,,,,,,0.6399999856948853,0.6399999856948853,0.6399999856948853,,,,,900000,
15:00:00.000-04:00,15:15:00.000-04:00,16.4532742167582,,38.7514533996582,-89.95233154296875,38.7514533996582,-89.95233154296875,,,,,,,,900000,
15:15:00.000-04:00,15:30:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
15:30:00.000-04:00,15:45:00.000-04:00,16.4532742167582,,38.751338958740234,-89.95243072509766,38.751338958740234,-89.95243072509766,,,,,,,,900000,
15:45:00.000-04:00,16:00:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
16:00:00.000-04:00,16:15:00.000-04:00,16.4532742167582,,38.75138854980469,-89.95231628417969,38.75138854980469,-89.95231628417969,,,,,,,,900000,
16:15:00.000-04:00,16:30:00.000-04:00,16.4532742167582,,,,,,,,,,,,,900000,
16:30:00.000-04:00,16:45:00.000-04:00,16.4532742167582,,38.75115966796875,-89.95237731933594,38.75123596191406,-89.95232391357422,,,,80,,,,900000,
16:45:00.000-04:00,17:00:00.000-04:00,30.31039105384605,,,,,,,,,433,,,,656418,243582
17:00:00.000-04:00,17:15:00.000-04:00,16.453274972451727,,38.75114059448242,-89.95246887207031,38.75114059448242,-89.95246887207031,,,,16,,,,900000,
17:15:00.000-04:00,17:30:00.000-04:00,16.453274972451727,,38.75127410888672,-89.95240783691406,38.75127410888672,-89.95240783691406,,,,80,,,,900000,
17:30:00.000-04:00,17:45:00.000-04:00,16.453274972451727,,38.75128173828125,-89.95252227783203,38.75128173828125,-89.95252227783203,,,,37,,,,900000,
17:45:00.000-04:00,18:00:00.000-04:00,16.453274972451727,,38.75125503540039,-89.95347595214844,38.75149154663086,-89.95228576660156,,,,108,,,,900000,
18:00:00.000-04:00,18:15:00.000-04:00,16.453274972451727,,38.75136947631836,-89.95230102539062,38.75136947631836,-89.95230102539062,,,,6,,,,900000,
18:15:00.000-04:00,18:30:00.000-04:00,16.453274972451727,,,,,,,,,11,,,,900000,
18:30:00.000-04:00,18:45:00.000-04:00,11.410449072679864,28.111467361450195,38.75115203857422,-89.95242309570312,38.75115203857422,-89.95242309570312,0.39437001943588257,0.39437001943588257,0.39437001943588257,113,,,,809735,90265
18:45:00.000-04:00,19:00:00.000-04:00,,,,,,,,,,,,,,900000,
19:00:00.000-04:00,19:15:00.000-04:00,,,38.75115966796875,-89.95236206054688,38.75115966796875,-89.95236206054688,,,,,,,,900000,
19:15:00.000-04:00,19:30:00.000-04:00,,,,,,,,,,,,,,900000,
19:30:00.000-04:00,19:45:00.000-04:00,,,38.7517204284668,-89.95227813720703,38.7517204284668,-89.95227813720703,,,,,,,,900000,
19:45:00.000-04:00,20:00:00.000-04:00,,,38.7513427734375,-89.95256042480469,38.75150680541992,-89.95252227783203,,,,18,,,,900000,
20:00:00.000-04:00,20:15:00.000-04:00,,,,,,,,,,,,,,900000,
20:15:00.000-04:00,20:30:00.000-04:00,,,38.75136184692383,-89.95243072509766,38.75136184692383,-89.95243072509766,,,,,,,,900000,
20:30:00.000-04:00,20:45:00.000-04:00,,,,,,,,,,,,,,900000,
20:45:00.000-04:00,21:00:00.000-04:00,,,38.751304626464844,-89.95245361328125,38.751346588134766,-89.952392578125,,,,,,,,900000,
21:00:00.000-04:00,21:15:00.000-04:00,,,,,,,,,,,,,,900000,
21:15:00.000-04:00,21:30:00.000-04:00,,,,,,,,,,6,,,,900000,
21:30:00.000-04:00,21:45:00.000-04:00,,,38.751258850097656,-89.95236206054688,38.751258850097656,-89.95236206054688,,,,116,,,,900000,
21:45:00.000-04:00,22:00:00.000-04:00,,,,,,,,,,,,,,900000,
22:00:00.000-04:00,22:15:00.000-04:00,,,38.751155853271484,-89.95243835449219,38.75132751464844,-89.95236206054688,,,,125,,,,900000,
22:15:00.000-04:00,22:30:00.000-04:00,7.775479739766309,,,,,,,,,32,,,,900000,
22:30:00.000-04:00,22:45:00.000-04:00,16.453276080738622,,38.75164031982422,-89.95243072509766,38.75164031982422,-89.95243072509766,,,,105,,,,900000,
22:45:00.000-04:00,23:00:00.000-04:00,16.453276080738622,,38.751277923583984,-89.95238494873047,38.751277923583984,-89.95238494873047,,,,40,,,,900000,
23:00:00.000-04:00,23:15:00.000-04:00,16.453276080738622,,,,,,,,,12,,,,900000,
23:15:00.000-04:00,23:30:00.000-04:00,16.453276080738622,,38.751434326171875,-89.95252990722656,38.751434326171875,-89.95252990722656,3.059999942779541,3.059999942779541,3.059999942779541,19,,,,900000,
23:30:00.000-04:00,23:45:00.000-04:00,16.453276080738622,,,,,,3.059999942779541,3.059999942779541,3.059999942779541,,,,,900000,
23:45:00.000-04:00,00:00:00.000-04:00,16.453276080738622,,,,,,3.059999942779541,3.059999942779541,3.059999942779541,,,,,900000,
