Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Weight lifting duration (ms)
06:45:00.000-04:00,07:00:00.000-04:00,16.35877603039373,,,,,,,,,,,,,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,16.35877657568725,,38.7224543,-89.9890065,38.7224543,-89.9890065,,,,,,,,900000,,
07:15:00.000-04:00,07:30:00.000-04:00,16.358777842889957,,38.7226261,-89.9890186,38.7226589,-89.9889729,,,,,,,,900000,,
07:30:00.000-04:00,07:45:00.000-04:00,19.933614627374208,15.6901216506958,38.7226169,-89.9889602,38.7226241,-89.9889034,0.2994884252548218,0.34200426936149597,0.2569725811481476,125,,,,836205,63795,
07:45:00.000-04:00,08:00:00.000-04:00,16.358777017042605,,,,,,,,,,,,,900000,,
08:00:00.000-04:00,08:15:00.000-04:00,16.358777017042605,,,,,,,,,,,,,900000,,
08:15:00.000-04:00,08:30:00.000-04:00,16.358777017042605,,38.7226248,-89.9889963,38.7226248,-89.9889963,,,,,,,,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,16.358777017042605,,,,,,,,,,,,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,16.358777017042605,,38.722611,-89.9889873,38.722611,-89.9889873,,,,,,,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,16.358777017042605,,,,,,,,,30,,,,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,16.358777017042605,,38.7225375,-89.9890201,38.7225375,-89.9890201,,,,84,,,,900000,,
09:30:00.000-04:00,09:45:00.000-04:00,16.358776497940937,,38.7220724,-90.0013152,38.7407783,-89.9844272,21.259442288476514,26.540000915527344,11.270000457763672,29,,,,551428,,
09:45:00.000-04:00,10:00:00.000-04:00,16.358775676741317,,38.7407677,-90.2953419,38.7716428,-90.0013263,32.79335423809798,41.060001373291016,14.420000076293945,,,,,,,
10:00:00.000-04:00,10:15:00.000-04:00,32.22759279486634,273.99937806929006,38.7733578,-90.391847,38.7782278,-90.3133148,10.235114220306796,33.970001220703125,0.5600000023841858,401,,,,,283188,
10:15:00.000-04:00,10:30:00.000-04:00,19.846981651325798,10.134212628952133,38.7758881,-90.3905837,38.7758881,-90.3905837,,,,40,,,,837751,62249,
10:30:00.000-04:00,10:45:00.000-04:00,25.228177163852834,70.60011196136475,,,,,0.5168866572425148,1.1632652282714844,0.32318270206451416,145,,,,741721,158279,
10:45:00.000-04:00,11:00:00.000-04:00,16.35877593660852,,,,,,,,,25,,,,900000,,
11:00:00.000-04:00,11:15:00.000-04:00,24.108712354262444,81.23396301269531,38.7752033,-90.3906798,38.775928,-90.3905534,0.58736652135849,0.58736652135849,0.58736652135849,177,,,,761698,138302,
11:15:00.000-04:00,11:30:00.000-04:00,24.670196307478196,79.76345825195312,38.7758914,-90.3905864,38.7758914,-90.3905864,0.7506049424409866,1.177159309387207,0.32405057549476624,224,,,,751678,148322,
11:30:00.000-04:00,11:45:00.000-04:00,16.358776863133023,,38.7756485,-90.3905763,38.7756771,-90.3904928,,,,,,,,900000,,
11:45:00.000-04:00,12:00:00.000-04:00,16.358776863133023,,38.7758925,-90.3905764,38.7758925,-90.3905764,,,,96,,,,900000,,
12:00:00.000-04:00,12:15:00.000-04:00,23.31501512698378,69.65291023254395,38.7752037,-90.3906796,38.7758894,-90.3905776,0.7734880298376083,1.2271530628204346,0.3198229968547821,318,,,,775862,124138,
12:15:00.000-04:00,12:30:00.000-04:00,23.838897992888583,76.64018821716309,38.7752042,-90.3906789,38.7752042,-90.3906789,0.7495859414339066,1.1738883256912231,0.32528355717658997,149,,,,766513,133487,
12:30:00.000-04:00,12:45:00.000-04:00,24.47547088378229,96.70720291137695,38.7758904,-90.3905782,38.7758904,-90.3905782,0.7987951487302781,1.2719095945358276,0.3256807029247284,149,,,,755153,144847,
12:45:00.000-04:00,13:00:00.000-04:00,24.21635925583901,100.06391620635986,38.7752038,-90.3906795,38.7752038,-90.3906795,0.9251240055124769,1.2316781282424927,0.29500502347946167,151,,,,759777,140223,
13:00:00.000-04:00,13:15:00.000-04:00,16.35877663668099,,,,,,,,,,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,28.59298760138804,223.33175029027876,38.7758901,-90.3905771,38.7758901,-90.3905771,1.1799243537023274,1.1955465078353882,1.168216586112976,384,,,,681673,218327,
13:30:00.000-04:00,13:45:00.000-04:00,20.977964014098475,98.2056242061812,38.7632088,-90.3916394,38.774221,-90.3673132,12.397004054597588,21.34000015258789,0.5299999713897705,150,,,,,82432,
13:45:00.000-04:00,14:00:00.000-04:00,24.258329328907074,88.06475067138672,38.7632925,-90.3692735,38.7633273,-90.3686568,0.9894942045211792,1.1313365697860718,0.8476518392562866,146,,,,638961,140972,
14:00:00.000-04:00,14:15:00.000-04:00,16.35877643914435,,,,,,,,,53,,,,900000,,
14:15:00.000-04:00,14:30:00.000-04:00,16.35877643914435,,38.7632923,-90.3692832,38.7632923,-90.3692832,,,,,,,,900000,,
14:30:00.000-04:00,14:45:00.000-04:00,16.35877643914435,,,,,,,,,,,,,900000,,
14:45:00.000-04:00,15:00:00.000-04:00,16.35877643914435,,,,,,,,,,,,,900000,,
15:00:00.000-04:00,15:15:00.000-04:00,16.35877643914435,,,,,,,,,,,,,900000,,
15:15:00.000-04:00,15:30:00.000-04:00,21.45051699523094,83.6672215461731,38.7631595,-90.3903946,38.7745989,-90.3658261,10.342458504420916,19.56999969482422,0.3298312723636627,163,,,,275946,90865,
15:30:00.000-04:00,15:45:00.000-04:00,44.91057602827229,383.0979166030884,38.7756817,-90.3908055,38.775883,-90.3905856,0.8331029127902108,1.240482211112976,0.3306005895137787,564,,,,340595,509523,
15:45:00.000-04:00,16:00:00.000-04:00,26.301527007415324,56.22293710708618,38.775612,-90.3906042,38.7756675,-90.3905663,0.5304875373840332,0.5348910093307495,0.5260840654373169,109,,,,722566,177434,
16:00:00.000-04:00,16:15:00.000-04:00,31.51066432072276,115.09676361083984,38.7752039,-90.3906796,38.7757055,-90.3905633,0.550780639052391,0.7764779329299927,0.32508334517478943,242,,,,629606,270394,
16:15:00.000-04:00,16:30:00.000-04:00,16.358776506294884,,38.7758836,-90.3905854,38.7758836,-90.3905854,,,,,,,,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,16.358776506294884,,,,,,,,,,,,,900000,,
16:45:00.000-04:00,17:00:00.000-04:00,16.358776506294884,,,,,,,,,,,,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,16.358776506294884,,,,,,,,,,,,,900000,,
17:15:00.000-04:00,17:30:00.000-04:00,16.358776506294884,,,,,,,,,,,,,900000,,
17:30:00.000-04:00,17:45:00.000-04:00,16.358776506294884,,,,,,,,,,,,,900000,,
17:45:00.000-04:00,18:00:00.000-04:00,33.28076325798902,253.83920693397522,38.7751985,-90.3906895,38.7755021,-90.3906401,0.9443167986066567,1.2483140230178833,0.33293014764785767,453,,,,598018,301982,
18:00:00.000-04:00,18:15:00.000-04:00,16.358776386158905,,,,,,,,,,,,,900000,,
18:15:00.000-04:00,18:30:00.000-04:00,28.656596928794652,151.6499900817871,38.7756685,-90.3905467,38.7756685,-90.3905467,0.7462621056672147,1.1471458673477173,0.32493019104003906,268,,,,656675,219461,
18:30:00.000-04:00,18:45:00.000-04:00,16.358776969438377,,38.7758845,-90.3905849,38.7758845,-90.3905849,,,,98,,,,900000,,
18:45:00.000-04:00,19:00:00.000-04:00,35.38658494817665,335.9480838775635,38.768693,-90.3907204,38.7745731,-90.3750934,1.1019385601301293,1.3534473180770874,0.32479989528656006,496,,,,145800,339562,
19:00:00.000-04:00,19:15:00.000-04:00,29.3142261969418,,38.7687666,-90.3731127,38.7688931,-90.3728528,,,,,,,,,,130861
19:15:00.000-04:00,19:30:00.000-04:00,105.46022260552368,,38.7690708,-90.3728878,38.7690708,-90.3728878,,,,31,,,,,,900000
19:30:00.000-04:00,19:45:00.000-04:00,52.79503144664559,,38.7688869,-90.3729506,38.7690877,-90.3729351,,,,70,,,,531963,,368037
19:45:00.000-04:00,20:00:00.000-04:00,30.810545504773657,199.91959381103516,38.7662118,-90.3734337,38.7719439,-90.3673031,5.305668784868359,14.0600004196167,0.32805976271629333,298,,,,642100,257900,
20:00:00.000-04:00,20:15:00.000-04:00,16.35877798032273,,38.7569536,-90.3592074,38.775804,-90.039058,33.400001525878906,33.400001525878906,33.400001525878906,,,,,29418,,
20:15:00.000-04:00,20:30:00.000-04:00,32.490518292468806,265.11899811231297,38.7759581,-89.9543895,38.7760652,-89.9524007,0.959275484085083,1.0828138589859009,0.8357371091842651,358,,,,,287880,
20:30:00.000-04:00,20:45:00.000-04:00,32.683505142933754,152.56276499781174,38.7758568,-89.9524555,38.7758568,-89.9524555,0.5787200851201288,0.7147197723388672,0.31648513674736023,374,,,,608676,291324,
20:45:00.000-04:00,21:00:00.000-04:00,52.33928330244033,226.03611046317855,38.7751807,-89.9559981,38.7757988,-89.9529625,0.8534824123886574,1.347568154335022,0.36965933442115784,358,,,,,705260,
21:00:00.000-04:00,21:15:00.000-04:00,20.593968507698275,38.628498667736,38.7510619,-89.9523849,38.7513986,-89.9518609,,,,107,,,,120391,236253,
21:15:00.000-04:00,21:30:00.000-04:00,20.596188427845657,10.715521460514122,,,,,,,,54,,,,824381,75619,
21:30:00.000-04:00,21:45:00.000-04:00,16.358776711078878,,,,,,,,,76,,,,900000,,
21:45:00.000-04:00,22:00:00.000-04:00,31.51374731802044,60.14546585083008,,,,,,,,135,,,,629551,270449,
22:00:00.000-04:00,22:15:00.000-04:00,16.35877739269023,,38.7513545,-89.9523977,38.7513545,-89.9523977,,,,23,,,,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,33.228963294797595,65.3518762588501,38.7513572,-89.9524628,38.7513572,-89.9524628,0.6974477469921111,1.0680179595947266,0.32687753438949585,159,,,,598942,301058,
22:30:00.000-04:00,22:45:00.000-04:00,29.876420813405485,106.75250029563904,,,,,0.7745457291603088,1.0017774105072021,0.5473140478134155,189,,,,658770,241230,
22:45:00.000-04:00,23:00:00.000-04:00,16.3918373677236,,,,,,,,,,,,,899410,590,
23:00:00.000-04:00,23:15:00.000-04:00,16.35877593231988,,,,,,,,,,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,18.24024130150332,26.13901424407959,,,,,0.727908730506897,1.1114741563796997,0.34434330463409424,91,,,,866425,33575,
23:30:00.000-04:00,23:45:00.000-04:00,16.35877722058593,,,,,,,,,,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,21.408379328734643,45.30193519592285,,,,,0.747850313782692,1.2154327630996704,0.2802678644657135,95,,,,809887,90113,
