Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
00:15:00.000-04:00,00:30:00.000-04:00,16.406025508710904,,38.7513271,-89.9524592,38.7514449,-89.952396,,,,,,,,900000,
00:30:00.000-04:00,00:45:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
00:45:00.000-04:00,01:00:00.000-04:00,16.406025508710904,,38.751426,-89.9524834,38.7514922,-89.9524725,,,,,,,,900000,
01:00:00.000-04:00,01:15:00.000-04:00,16.406025508710904,,38.751426,-89.9524954,38.7515229,-89.9524725,,,,,,,,900000,
01:15:00.000-04:00,01:30:00.000-04:00,16.406025508710904,,38.7513452,-89.9524626,38.7513452,-89.9524626,,,,,,,,900000,
01:30:00.000-04:00,01:45:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
01:45:00.000-04:00,02:00:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
02:00:00.000-04:00,02:15:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
02:15:00.000-04:00,02:30:00.000-04:00,16.406025508710904,,38.751355,-89.9525162,38.7514086,-89.9524689,,,,,,,,900000,
02:30:00.000-04:00,02:45:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
02:45:00.000-04:00,03:00:00.000-04:00,16.406025508710904,,38.7513642,-89.952423,38.7513642,-89.952423,,,,,,,,900000,
03:00:00.000-04:00,03:15:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
03:15:00.000-04:00,03:30:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
03:30:00.000-04:00,03:45:00.000-04:00,16.406025508710904,,38.75129,-89.9523796,38.751346,-89.9523424,1.9500000476837158,1.9500000476837158,1.9500000476837158,,,,,900000,
03:45:00.000-04:00,04:00:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
04:00:00.000-04:00,04:15:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
04:15:00.000-04:00,04:30:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
04:30:00.000-04:00,04:45:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
04:45:00.000-04:00,05:00:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
05:00:00.000-04:00,05:15:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
05:15:00.000-04:00,05:30:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
05:30:00.000-04:00,05:45:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
05:45:00.000-04:00,06:00:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
06:00:00.000-04:00,06:15:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
06:15:00.000-04:00,06:30:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
06:30:00.000-04:00,06:45:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
06:45:00.000-04:00,07:00:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
07:00:00.000-04:00,07:15:00.000-04:00,16.406025508710904,,38.7513424,-89.9524549,38.7513776,-89.9523553,,,,,,,,900000,
07:15:00.000-04:00,07:30:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
07:30:00.000-04:00,07:45:00.000-04:00,16.406025508710904,,38.7512524,-89.9524182,38.7512524,-89.9524182,,,,,,,,900000,
07:45:00.000-04:00,08:00:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,
08:00:00.000-04:00,08:15:00.000-04:00,16.406025508710904,,38.7513094,-89.9526117,38.7513094,-89.9526117,3.430000066757202,3.430000066757202,3.430000066757202,,,,,900000,
08:15:00.000-04:00,08:30:00.000-04:00,28.338494763898634,28.765222549438477,38.7512295,-89.9524063,38.7513071,-89.9523094,0.9010693387478965,1.6200000047683716,0.6538318395614624,138,70.30681610107422,70.30681610107422,70.30681610107422,686714,213286
08:30:00.000-04:00,08:45:00.000-04:00,16.35877615103316,,,,,,,,,84,,,,900000,
08:45:00.000-04:00,09:00:00.000-04:00,16.35877615103316,,,,,,,,,43,,,,900000,
09:00:00.000-04:00,09:15:00.000-04:00,16.35877615103316,,38.7512928,-89.9524942,38.7512928,-89.9524942,,,,,,,,900000,
09:15:00.000-04:00,09:30:00.000-04:00,16.35877615103316,,,,,,,,,8,,,,900000,
09:30:00.000-04:00,09:45:00.000-04:00,16.35877615103316,,,,,,,,,,,,,900000,
09:45:00.000-04:00,10:00:00.000-04:00,16.35877615103316,,38.7512441,-89.9524767,38.7515433,-89.9522685,2.0999999046325684,2.0999999046325684,2.0999999046325684,,,,,900000,
10:00:00.000-04:00,10:15:00.000-04:00,16.358776173593995,,38.7513258,-89.9524659,38.7513397,-89.9524346,0.5299999713897705,0.5299999713897705,0.5299999713897705,7,,,,749370,
10:15:00.000-04:00,10:30:00.000-04:00,16.358777247736747,,38.7522944,-89.9844751,38.7693247,-89.9547936,15.50154469575092,18.850000381469727,11.859999656677246,47,,,,152887,
10:30:00.000-04:00,10:45:00.000-04:00,20.576015316480877,9.152570724487305,38.770623,-89.987876,38.7766293,-89.9844574,2.407391118019362,16.290000915527344,0.33028948307037354,63,,,,615154,75259
10:45:00.000-04:00,11:00:00.000-04:00,19.705219227706607,58.49765491485596,38.7764603,-89.9870502,38.7764603,-89.9870502,1.0459656715393066,1.0459656715393066,1.0459656715393066,108,,,,744703,59720
11:00:00.000-04:00,11:15:00.000-04:00,23.54593952882072,47.72411918640137,38.7505907,-89.9845554,38.7724833,-89.9520543,4.428297236458149,21.299999237060547,0.33049049973487854,99,,,,362026,128259
11:15:00.000-04:00,11:30:00.000-04:00,51.343642262334015,245.7781681899787,,,,,0.5142887244040903,0.6946445107460022,0.32687753438949585,487,,,,275675,624325
11:30:00.000-04:00,11:45:00.000-04:00,28.080345326589544,69.98552609636775,38.7512386,-89.9523957,38.7512386,-89.9523957,0.40429164497691455,0.8096758723258972,0.34469571709632874,285,,,,690822,209178
11:45:00.000-04:00,12:00:00.000-04:00,16.35877605656291,,,,,,,,,,,,,900000,
12:00:00.000-04:00,12:15:00.000-04:00,16.35877605656291,,38.7513403,-89.9524225,38.7513403,-89.9524225,,,,,,,,900000,
12:15:00.000-04:00,12:30:00.000-04:00,16.35877605656291,,38.751273,-89.9523858,38.7512883,-89.9522731,0.9599999785423279,0.9599999785423279,0.9599999785423279,64,,,,900000,
12:30:00.000-04:00,12:45:00.000-04:00,16.35877605656291,,,,,,,,,49,,,,900000,
12:45:00.000-04:00,13:00:00.000-04:00,16.35877605656291,,,,,,,,,38,,,,900000,
13:00:00.000-04:00,13:15:00.000-04:00,16.35877605656291,,38.7512135,-89.9525524,38.7515121,-89.9521815,3.8350000381469727,3.9100000858306885,3.759999990463257,18,,,,900000,
13:15:00.000-04:00,13:30:00.000-04:00,16.35877605656291,,,,,,,,,,,,,900000,
13:30:00.000-04:00,13:45:00.000-04:00,16.522850432148303,0.6537550687789917,,,,,,,,60,,,,897072,2928
13:45:00.000-04:00,14:00:00.000-04:00,19.72269314082505,,,,,,,,,36,,,,839969,60031
14:00:00.000-04:00,14:15:00.000-04:00,16.358776196334233,,38.7513415,-89.9524111,38.7513415,-89.9524111,,,,,,,,900000,
14:15:00.000-04:00,14:30:00.000-04:00,29.844648602766977,100.55255436897278,,,,,0.8220881080951996,1.3094266653060913,0.30577826499938965,229,,,,659337,240663
14:30:00.000-04:00,14:45:00.000-04:00,25.677731138641036,90.21819615364075,38.7511853,-89.9525101,38.7515196,-89.9523767,0.9676798421536008,1.0700000524520874,0.3193517029285431,267,,,,733698,166302
14:45:00.000-04:00,15:00:00.000-04:00,16.358775600329537,,38.7512734,-89.952441,38.7512988,-89.9524059,5.940000057220459,5.940000057220459,5.940000057220459,44,,,,900000,
15:00:00.000-04:00,15:15:00.000-04:00,16.358775600329537,,,,,,,,,,,,,900000,
15:15:00.000-04:00,15:30:00.000-04:00,16.358775600329537,,,,,,,,,,,,,900000,
15:30:00.000-04:00,15:45:00.000-04:00,16.358775600329537,,38.7513153,-89.9523265,38.7513153,-89.9523265,0.6399999856948853,0.6399999856948853,0.6399999856948853,,,,,900000,
15:45:00.000-04:00,16:00:00.000-04:00,16.358775600329537,,,,,,0.6399999856948853,0.6399999856948853,0.6399999856948853,,,,,900000,
16:00:00.000-04:00,16:15:00.000-04:00,16.358775600329537,,,,,,0.6399999856948853,0.6399999856948853,0.6399999856948853,98,,,,900000,
16:15:00.000-04:00,16:30:00.000-04:00,16.358775600329537,,,,,,0.6399999856948853,0.6399999856948853,0.6399999856948853,,,,,900000,
16:30:00.000-04:00,16:45:00.000-04:00,16.358775600329537,,38.7512458,-89.9523728,38.7512458,-89.9523728,1.0046752502209508,1.0299999713897705,0.6399999856948853,48,,,,900000,
16:45:00.000-04:00,17:00:00.000-04:00,16.358775600329537,,,,,,1.0299999713897705,1.0299999713897705,1.0299999713897705,,,,,900000,
17:00:00.000-04:00,17:15:00.000-04:00,16.358775600329537,,,,,,1.0299999713897705,1.0299999713897705,1.0299999713897705,,,,,900000,
17:15:00.000-04:00,17:30:00.000-04:00,19.891586393399578,3.92253041267395,,,,,1.0299999713897705,1.0299999713897705,1.0299999713897705,101,,,,836955,63045
17:30:00.000-04:00,17:45:00.000-04:00,16.358775833991565,,38.7512818,-89.9526431,38.7512818,-89.9526431,0.7057936556478449,1.0299999713897705,0.5199999809265137,34,,,,900000,
17:45:00.000-04:00,18:00:00.000-04:00,16.358775833991565,,,,,,0.5199999809265137,0.5199999809265137,0.5199999809265137,11,,,,900000,
18:00:00.000-04:00,18:15:00.000-04:00,16.358775833991565,,,,,,0.5199999809265137,0.5199999809265137,0.5199999809265137,,,,,900000,
18:15:00.000-04:00,18:30:00.000-04:00,16.358775833991565,,,,,,0.5199999809265137,0.5199999809265137,0.5199999809265137,,,,,900000,
18:30:00.000-04:00,18:45:00.000-04:00,16.358775833991565,,,,,,0.5199999809265137,0.5199999809265137,0.5199999809265137,,,,,900000,
18:45:00.000-04:00,19:00:00.000-04:00,16.358775833991565,,38.7511834,-89.9525336,38.7512899,-89.9523735,,,,,,,,900000,
19:00:00.000-04:00,19:15:00.000-04:00,16.358775833991565,,,,,,,,,,,,,900000,
19:15:00.000-04:00,19:30:00.000-04:00,16.358775833991565,,,,,,,,,,,,,900000,
