Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,16.358776100410036,,38.7511504,-89.9523495,38.7511504,-89.9523495,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,900000,
00:15:00.000-04:00,00:30:00.000-04:00,16.358776100410036,,,,,,0.8399999737739562,0.8399999737739563,0.8399999737739563,,,,,900000,
00:30:00.000-04:00,00:45:00.000-04:00,16.358776100410036,,,,,,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,900000,
00:45:00.000-04:00,01:00:00.000-04:00,16.358776100410036,,,,,,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,900000,
01:00:00.000-04:00,01:15:00.000-04:00,16.358776100410036,,38.7513118,-89.9523937,38.7513118,-89.9523937,0.8399999737739563,0.8399999737739563,0.8399999737739563,,,,,900000,
01:15:00.000-04:00,01:30:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
01:30:00.000-04:00,01:45:00.000-04:00,16.358776100410036,,38.7512507,-89.9524932,38.7512507,-89.9524932,,,,,,,,900000,
01:45:00.000-04:00,02:00:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
02:00:00.000-04:00,02:15:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
02:15:00.000-04:00,02:30:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
02:30:00.000-04:00,02:45:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
02:45:00.000-04:00,03:00:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
03:00:00.000-04:00,03:15:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
03:15:00.000-04:00,03:30:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
03:30:00.000-04:00,03:45:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
03:45:00.000-04:00,04:00:00.000-04:00,16.358776100410036,,38.7513203,-89.9523802,38.7513571,-89.952275,1.0399999618530273,1.0399999618530273,1.0399999618530273,,,,,900000,
04:00:00.000-04:00,04:15:00.000-04:00,16.358776100410036,,38.7513325,-89.9524219,38.7513325,-89.9524219,,,,,,,,900000,
04:15:00.000-04:00,04:30:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
04:30:00.000-04:00,04:45:00.000-04:00,16.358776100410036,,38.7513937,-89.9525228,38.7513937,-89.9525228,3.9100000858306885,3.9100000858306885,3.9100000858306885,,,,,900000,
04:45:00.000-04:00,05:00:00.000-04:00,16.358776100410036,,,,,,3.9100000858306885,3.9100000858306885,3.9100000858306885,,,,,900000,
05:00:00.000-04:00,05:15:00.000-04:00,16.358776100410036,,38.7512964,-89.9524128,38.7512964,-89.9524128,2.465000033378601,3.9100000858306885,1.0199999809265137,,,,,900000,
05:15:00.000-04:00,05:30:00.000-04:00,16.358776100410036,,,,,,1.0199999809265137,1.0199999809265137,1.0199999809265137,,,,,900000,
05:30:00.000-04:00,05:45:00.000-04:00,16.358776100410036,,,,,,1.0199999809265137,1.0199999809265137,1.0199999809265137,,,,,900000,
05:45:00.000-04:00,06:00:00.000-04:00,16.358776100410036,,38.7512922,-89.9524416,38.7512922,-89.9524416,0.8100000023841858,0.8100000023841858,0.8100000023841858,,,,,900000,
06:00:00.000-04:00,06:15:00.000-04:00,16.358776100410036,,,,,,0.8100000023841858,0.8100000023841858,0.8100000023841858,,,,,900000,
06:15:00.000-04:00,06:30:00.000-04:00,16.358776100410036,,38.7513062,-89.9524448,38.7513062,-89.9524448,0.8100000023841858,0.8100000023841858,0.8100000023841858,,,,,900000,
06:30:00.000-04:00,06:45:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
06:45:00.000-04:00,07:00:00.000-04:00,16.358776100410036,,38.7512325,-89.952464,38.7512325,-89.952464,0.6600000262260437,0.6600000262260437,0.6600000262260437,,,,,900000,
07:00:00.000-04:00,07:15:00.000-04:00,16.358776100410036,,,,,,0.6600000262260437,0.6600000262260437,0.6600000262260437,,,,,900000,
07:15:00.000-04:00,07:30:00.000-04:00,16.358776100410036,,,,,,0.6600000262260437,0.6600000262260437,0.6600000262260437,,,,,900000,
07:30:00.000-04:00,07:45:00.000-04:00,16.358776100410036,,38.7512683,-89.9524362,38.7512864,-89.9524188,0.6600000262260437,0.6600000262260437,0.6600000262260437,,,,,900000,
07:45:00.000-04:00,08:00:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
08:00:00.000-04:00,08:15:00.000-04:00,16.358776100410036,,38.7511322,-89.9524396,38.751184,-89.9523868,1.2599999904632568,1.2599999904632568,1.2599999904632568,,,,,900000,
08:15:00.000-04:00,08:30:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
08:30:00.000-04:00,08:45:00.000-04:00,16.358776100410036,,38.7512078,-89.9525109,38.7512078,-89.9525109,1.5700000524520874,1.5700000524520874,1.5700000524520874,,,,,900000,
08:45:00.000-04:00,09:00:00.000-04:00,16.358776100410036,,,,,,1.5700000524520874,1.5700000524520874,1.5700000524520874,,,,,900000,
09:00:00.000-04:00,09:15:00.000-04:00,16.358776100410036,,38.750963,-89.9523251,38.750963,-89.9523251,1.5700000524520874,1.5700000524520874,1.5700000524520874,,,,,900000,
09:15:00.000-04:00,09:30:00.000-04:00,16.358776100410036,,38.7512504,-89.9525206,38.7512957,-89.9524989,,,,,,,,900000,
09:30:00.000-04:00,09:45:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
09:45:00.000-04:00,10:00:00.000-04:00,16.358776100410036,,38.7513485,-89.9524007,38.7513485,-89.9524007,,,,,,,,900000,
10:00:00.000-04:00,10:15:00.000-04:00,16.358776100410036,,38.7512508,-89.9524999,38.7512952,-89.9524952,,,,,,,,900000,
10:15:00.000-04:00,10:30:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
10:30:00.000-04:00,10:45:00.000-04:00,16.358776100410036,,38.751315,-89.9525529,38.7513848,-89.9524807,,,,,,,,900000,
10:45:00.000-04:00,11:00:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
11:00:00.000-04:00,11:15:00.000-04:00,16.358776100410036,,38.7515301,-89.9525067,38.7515301,-89.9525067,,,,,,,,900000,
11:15:00.000-04:00,11:30:00.000-04:00,16.358776100410036,,,,,,,,,,,,,900000,
11:30:00.000-04:00,11:45:00.000-04:00,16.358776100410036,,38.7512324,-89.9523299,38.7512324,-89.9523299,1.059999942779541,1.059999942779541,1.059999942779541,,,,,900000,
11:45:00.000-04:00,12:00:00.000-04:00,16.358776100410036,,,,,,1.059999942779541,1.059999942779541,1.059999942779541,,,,,900000,
12:00:00.000-04:00,12:15:00.000-04:00,16.358776100410036,,,,,,1.059999942779541,1.059999942779541,1.059999942779541,,,,,900000,
12:15:00.000-04:00,12:30:00.000-04:00,16.358776100410036,,,,,,1.059999942779541,1.059999942779541,1.059999942779541,,,,,900000,
12:30:00.000-04:00,12:45:00.000-04:00,16.358776100410036,,38.7512219,-89.9524604,38.7512219,-89.9524604,0.879999965429306,1.059999942779541,0.699999988079071,,,,,900000,
12:45:00.000-04:00,13:00:00.000-04:00,16.358776100410036,,,,,,0.699999988079071,0.699999988079071,0.699999988079071,,,,,900000,
13:00:00.000-04:00,13:15:00.000-04:00,26.925838194703104,137.91558265686035,38.7512598,-89.9524115,38.7513034,-89.9523737,0.6592571960438018,1.4151322841644287,0.3246966302394867,251,,,,598951,301049
13:15:00.000-04:00,13:30:00.000-04:00,,,,,,,,,,43,,,,900000,
13:30:00.000-04:00,13:45:00.000-04:00,,,,,,,,,,44,,,,900000,
13:45:00.000-04:00,14:00:00.000-04:00,,,,,,,,,,96,,,,900000,
14:00:00.000-04:00,14:15:00.000-04:00,,,38.7512773,-89.9525117,38.7512839,-89.9524468,,,,,,,,900000,
14:15:00.000-04:00,14:30:00.000-04:00,9.988562412224708,,,,,,,,,,,,,900000,
14:30:00.000-04:00,14:45:00.000-04:00,16.358777087879414,,38.7518247,-89.95252,38.7518247,-89.95252,,,,,,,,900000,
14:45:00.000-04:00,15:00:00.000-04:00,16.358777087879414,,,,,,,,,,,,,900000,
15:00:00.000-04:00,15:15:00.000-04:00,16.358777087879414,,38.751277,-89.9523513,38.751277,-89.9523513,1.610000014305115,1.6100000143051147,1.6100000143051147,,70.30681610107422,70.30681610107422,70.30681610107422,900000,
15:15:00.000-04:00,15:30:00.000-04:00,16.358777087879414,,38.7513089,-89.9524179,38.7513089,-89.9524179,1.6100000143051147,1.6100000143051147,1.6100000143051147,16,,,,900000,
15:30:00.000-04:00,15:45:00.000-04:00,16.358777087879414,,,,,,,,,,,,,900000,
15:45:00.000-04:00,16:00:00.000-04:00,16.358777087879414,,38.7514569,-89.9523085,38.7514569,-89.9523085,0.949999988079071,0.949999988079071,0.949999988079071,,,,,900000,
16:00:00.000-04:00,16:15:00.000-04:00,16.358777087879414,,,,,,0.949999988079071,0.949999988079071,0.949999988079071,,,,,900000,
16:15:00.000-04:00,16:30:00.000-04:00,16.358777087879414,,,,,,0.9499999880790709,0.949999988079071,0.949999988079071,,,,,900000,
16:30:00.000-04:00,16:45:00.000-04:00,16.358777087879414,,,,,,0.949999988079071,0.949999988079071,0.949999988079071,,,,,900000,
16:45:00.000-04:00,17:00:00.000-04:00,16.358777087879414,,,,,,0.949999988079071,0.949999988079071,0.949999988079071,,,,,900000,
17:00:00.000-04:00,17:15:00.000-04:00,16.358777087879414,,38.7513489,-89.9523322,38.7513489,-89.9523322,0.949999988079071,0.949999988079071,0.949999988079071,,,,,900000,
17:15:00.000-04:00,17:30:00.000-04:00,16.358777087879414,,,,,,,,,,,,,900000,
17:30:00.000-04:00,17:45:00.000-04:00,16.358777087879414,,,,,,,,,,,,,900000,
17:45:00.000-04:00,18:00:00.000-04:00,16.358777087879414,,,,,,,,,,,,,900000,
18:00:00.000-04:00,18:15:00.000-04:00,16.358777087879414,,38.7510867,-89.9524211,38.7512193,-89.9523083,0.6533333361148834,0.7900000214576721,0.5600000023841858,25,,,,900000,
18:15:00.000-04:00,18:30:00.000-04:00,19.733509127020042,7.358827829360962,38.7512187,-89.9523386,38.7512665,-89.952313,0.5392857066222599,0.550000011920929,0.5,50,,,,839776,60224
18:30:00.000-04:00,18:45:00.000-04:00,16.35877678071107,,,,,,,,,118,,,,900000,
18:45:00.000-04:00,19:00:00.000-04:00,16.35877678071107,,38.7513641,-89.9524292,38.7513641,-89.9524292,,,,,,,,900000,
19:00:00.000-04:00,19:15:00.000-04:00,16.35877678071107,,38.7513124,-89.9525993,38.7513124,-89.9525993,,,,,,,,900000,
19:15:00.000-04:00,19:30:00.000-04:00,16.35877678071107,,,,,,,,,,,,,900000,
19:30:00.000-04:00,19:45:00.000-04:00,16.35877678071107,,,,,,,,,,,,,900000,
19:45:00.000-04:00,20:00:00.000-04:00,16.35877678071107,,,,,,,,,,,,,900000,
20:00:00.000-04:00,20:15:00.000-04:00,16.35877678071107,,,,,,,,,,,,,900000,
20:15:00.000-04:00,20:30:00.000-04:00,16.35877678071107,,,,,,,,,,,,,900000,
20:30:00.000-04:00,20:45:00.000-04:00,16.35877678071107,,38.7512657,-89.9523566,38.7512657,-89.9523566,,,,292,,,,900000,
20:45:00.000-04:00,21:00:00.000-04:00,16.35877678071107,,,,,,,,,16,,,,900000,
