Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms),Weight lifting duration (ms)
05:00:00.000-04:00,05:15:00.000-04:00,16.500521461947372,,,,,,,,,,,,,900000,,,
05:15:00.000-04:00,05:30:00.000-04:00,16.500521461947372,,38.751251220703125,-89.9523696899414,38.751251220703125,-89.9523696899414,,,,,,,,900000,,,
05:30:00.000-04:00,05:45:00.000-04:00,16.500521461947372,,,,,,,,,,,,,900000,,,
05:45:00.000-04:00,06:00:00.000-04:00,16.500521461947372,,38.75124740600586,-89.95243835449219,38.75124740600586,-89.95243835449219,,,,,,,,900000,,,
06:00:00.000-04:00,06:15:00.000-04:00,16.500521461947372,,38.751548767089844,-89.95248413085938,38.751548767089844,-89.95248413085938,,,,,,,,900000,,,
06:15:00.000-04:00,06:30:00.000-04:00,16.500521461947372,,38.75126647949219,-89.9524917602539,38.75162887573242,-89.95242309570312,,,,,,,,900000,,,
06:30:00.000-04:00,06:45:00.000-04:00,16.500521461947372,,38.75127410888672,-89.95243835449219,38.751346588134766,-89.95238494873047,,,,,,,,900000,,,
06:45:00.000-04:00,07:00:00.000-04:00,16.500521461947372,,38.751243591308594,-89.95243835449219,38.751243591308594,-89.95243835449219,,,,,,,,900000,,,
07:00:00.000-04:00,07:15:00.000-04:00,21.58987153628557,28.11146831512451,38.751258850097656,-89.95245361328125,38.751346588134766,-89.95220947265625,0.8901970386505127,0.8901970386505127,0.8901970386505127,118,,,,811204,88796,,
07:15:00.000-04:00,07:30:00.000-04:00,16.500523539600103,,38.751258850097656,-89.95236206054688,38.751258850097656,-89.95214080810547,,,,,,,,900000,,,
07:30:00.000-04:00,07:45:00.000-04:00,16.500523539600103,,,,,,,,,82,,,,900000,,,
07:45:00.000-04:00,08:00:00.000-04:00,16.500523539600103,,38.75129318237305,-89.95240020751953,38.7515869140625,-89.95233917236328,,,,,,,,900000,,,
08:00:00.000-04:00,08:15:00.000-04:00,16.500523539600103,,38.75127410888672,-89.95232391357422,38.75127410888672,-89.95232391357422,,,,,,,,900000,,,
08:15:00.000-04:00,08:30:00.000-04:00,16.500523539600103,,38.75123977661133,-89.95243072509766,38.751407623291016,-89.95231628417969,,,,,,,,900000,,,
08:30:00.000-04:00,08:45:00.000-04:00,18.234251115611553,11.76759147644043,38.75122833251953,-89.96755981445312,38.757102966308594,-89.95247650146484,16.89361100435971,35.380001068115234,0.38902413845062256,156,,,,310171,30249,,
08:45:00.000-04:00,09:00:00.000-04:00,16.500522678965055,,38.765647888183594,-90.28350830078125,38.77121353149414,-90.11783599853516,,,,,,,,,,,
09:00:00.000-04:00,09:15:00.000-04:00,34.06118971147353,300.417649269104,38.77582550048828,-90.39069366455078,38.7758903503418,-90.39059448242188,1.0490752322052737,1.2109047174453735,0.4317195415496826,436,,,,270698,306388,,
09:15:00.000-04:00,09:30:00.000-04:00,16.500523269631366,,38.775569915771484,-90.39080047607422,38.77565383911133,-90.39059448242188,,,,100,,,,900000,,,
09:30:00.000-04:00,09:45:00.000-04:00,16.500523269631366,,38.77589416503906,-90.39059448242188,38.77589416503906,-90.39059448242188,,,,73,,,,900000,,,
09:45:00.000-04:00,10:00:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
10:00:00.000-04:00,10:15:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
10:15:00.000-04:00,10:30:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
10:30:00.000-04:00,10:45:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
10:45:00.000-04:00,11:00:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
11:00:00.000-04:00,11:15:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
11:15:00.000-04:00,11:30:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
11:30:00.000-04:00,11:45:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
11:45:00.000-04:00,12:00:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
12:00:00.000-04:00,12:15:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
12:15:00.000-04:00,12:30:00.000-04:00,16.500523269631366,,,,,,,,,,,,,900000,,,
12:30:00.000-04:00,12:45:00.000-04:00,20.410383569953595,26.08479881286621,38.7757453918457,-90.39073944091797,38.7757453918457,-90.39073944091797,1.1039716005325317,1.1039716005325317,1.1039716005325317,61,,,,831783,68217,,
12:45:00.000-04:00,13:00:00.000-04:00,18.235527338114878,6.689796447753906,38.77589416503906,-90.39059448242188,38.77589416503906,-90.39059448242188,,,,56,,,,869728,30272,,
13:00:00.000-04:00,13:15:00.000-04:00,23.60573902350624,65.07945251464844,38.77521896362305,-90.39067077636719,38.77521896362305,-90.39067077636719,0.6643320127902818,0.840453028678894,0.3073890507221222,167,,,,776032,123968,,
13:15:00.000-04:00,13:30:00.000-04:00,23.429415897807743,72.88860321044922,,,,,0.7951782494783401,1.2651617527008057,0.32519474625587463,150,,,,779109,120891,,
13:30:00.000-04:00,13:45:00.000-04:00,61.88702619541091,433.41938765803866,38.775203704833984,-90.39067840576172,38.77573776245117,-90.39047241210938,0.7437008502274687,1.2343095541000366,0.3050856590270996,693,,,,108124,791876,,
13:45:00.000-04:00,14:00:00.000-04:00,17.859523846053875,15.955058257183524,38.753326416015625,-90.3913345336914,38.77387237548828,-90.34759521484375,8.56592784016578,20.5,0.5400000214576721,22,,,,,23711,,
14:00:00.000-04:00,14:15:00.000-04:00,38.528223454841466,234.28257369995117,38.752418518066406,-90.34722137451172,38.75417709350586,-90.34571075439453,1.3280416259549663,2.081228494644165,0.32208311557769775,375,,,,469373,246676,60237,
14:15:00.000-04:00,14:30:00.000-04:00,16.500522835236428,,38.754066467285156,-90.34544372558594,38.75409698486328,-90.34506225585938,,,,175,,,,900000,,,
14:30:00.000-04:00,14:45:00.000-04:00,20.097281733904207,36.89094543457031,38.753231048583984,-90.34565734863281,38.75352478027344,-90.34514617919922,0.5878660082817078,0.5878660082817078,0.5878660082817078,263,,,,837246,62754,,
14:45:00.000-04:00,15:00:00.000-04:00,32.34846615015305,134.3847682906503,38.7529296875,-90.34574127197266,38.75320816040039,-90.3456039428711,0.7739191062740775,0.8857297897338867,0.31598159670829773,326,,,,623495,276505,,
15:00:00.000-04:00,15:15:00.000-04:00,35.818500687769976,374.69084854589755,38.75244140625,-90.39157104492188,38.77438735961914,-90.3465805053711,11.68330164846452,23.8700008392334,1.250307321548462,524,,,,,337048,,
15:15:00.000-04:00,15:30:00.000-04:00,32.88562006622025,209.97376441955566,38.773902893066406,-90.39181518554688,38.775882720947266,-90.39058685302734,1.2172483542106858,7.909999847412109,0.32808998227119446,374,,,,461370,285876,,
15:30:00.000-04:00,15:45:00.000-04:00,34.887701054530524,108.15962162656525,38.775882720947266,-90.39080810546875,38.77593994140625,-90.39058685302734,0.8117383718490601,0.8117383718490601,0.8117383718490601,245,,,,579192,320808,,
15:45:00.000-04:00,16:00:00.000-04:00,31.19832166695987,126.53844699220916,38.77520751953125,-90.39067840576172,38.77520751953125,-90.39067840576172,0.8890894055366516,0.9146483540534973,0.8635304570198059,194,,,,643562,256438,,
16:00:00.000-04:00,16:15:00.000-04:00,16.500523291203727,,,,,,,,,15,,,,900000,,,
16:15:00.000-04:00,16:30:00.000-04:00,30.20727942227244,147.19222795963287,,,,,0.7327565795363927,1.1348903179168701,0.33577045798301697,325,,,,660853,239147,,
16:30:00.000-04:00,16:45:00.000-04:00,16.500521502512896,,,,,,,,,,,,,900000,,,
16:45:00.000-04:00,17:00:00.000-04:00,28.50465589580309,185.66095156371114,38.77588653564453,-90.39058685302734,38.77588653564453,-90.39058685302734,1.0974042040724477,1.1776765584945679,0.8265371918678284,298,,,,690560,209440,,
17:00:00.000-04:00,17:15:00.000-04:00,27.274351023320115,207.04956488907817,38.77360153198242,-90.3919906616211,38.77490234375,-90.39073181152344,1.1384691433051881,1.2921996116638184,1.00240957736969,299,,,,,187975,,
17:15:00.000-04:00,17:30:00.000-04:00,30.1855606457314,173.0031499862671,38.76887512207031,-90.3742446899414,38.769386291503906,-90.37284851074219,0.885483598715401,1.2029109001159668,0.34743237495422363,291,,,,571917,238768,,
17:30:00.000-04:00,17:45:00.000-04:00,100.94093819958522,,38.769065856933594,-90.37288665771484,38.769065856933594,-90.37288665771484,,,,105,,,,64883,,,835117
17:45:00.000-04:00,18:00:00.000-04:00,107.50139315169237,,,,,,,,,,,,,,,,900000
18:00:00.000-04:00,18:15:00.000-04:00,107.50139315169237,,38.768863677978516,-90.37290954589844,38.768863677978516,-90.37290954589844,,,,125,,,,,,,900000
18:15:00.000-04:00,18:30:00.000-04:00,58.86404988018594,40.97606592033228,38.768924713134766,-90.37294006347656,38.768924713134766,-90.37294006347656,1.1546615362167358,1.1546615362167358,1.1546615362167358,124,,,,465492,35857,,398651
18:30:00.000-04:00,18:45:00.000-04:00,26.780692812794737,124.4595086112229,38.769248962402344,-90.36627197265625,38.769248962402344,-90.36627197265625,1.301934540271759,1.3785121440887451,1.225356936454773,174,,,,,179362,,
18:45:00.000-04:00,19:00:00.000-04:00,16.500522829754708,,38.772666931152344,-90.2967529296875,38.772666931152344,-90.2967529296875,,,,,,,,,,,
19:00:00.000-04:00,19:15:00.000-04:00,30.479932250632658,115.71464681625366,38.75080108642578,-89.9521484375,38.75109100341797,-89.95201873779297,1.2815444532566376,3.5199999809265137,0.3229570686817169,238,,,,422358,243904,,
19:15:00.000-04:00,19:30:00.000-04:00,16.50052336467458,,,,,,,,,145,,,,900000,,,
19:30:00.000-04:00,19:45:00.000-04:00,16.50052336467458,,38.751346588134766,-89.95240783691406,38.751346588134766,-89.95240783691406,,,,15,,,,900000,,,
19:45:00.000-04:00,20:00:00.000-04:00,16.50052336467458,,,,,,,,,,,,,900000,,,
20:00:00.000-04:00,20:15:00.000-04:00,16.50052336467458,,,,,,,,,,,,,900000,,,
20:15:00.000-04:00,20:30:00.000-04:00,16.50052336467458,,38.75128173828125,-89.95252227783203,38.75128173828125,-89.95252227783203,,,,7,,,,900000,,,
20:30:00.000-04:00,20:45:00.000-04:00,21.669552951089244,35.95652770996094,38.75126266479492,-89.952392578125,38.75126266479492,-89.952392578125,0.7706913948059082,0.7706913948059082,0.7706913948059082,63,,,,809814,90186,,
20:45:00.000-04:00,21:00:00.000-04:00,16.500523016087424,,,,,,,,,92,,,,900000,,,
21:00:00.000-04:00,21:15:00.000-04:00,16.500523016087424,,,,,,,,,,,,,900000,,,
21:15:00.000-04:00,21:30:00.000-04:00,16.500523016087424,,,,,,,,,,,,,900000,,,
21:30:00.000-04:00,21:45:00.000-04:00,16.500523016087424,,38.75136947631836,-89.95237731933594,38.75136947631836,-89.95237731933594,0.6299999952316284,0.6299999952316284,0.6299999952316284,48,,,,900000,,,
21:45:00.000-04:00,22:00:00.000-04:00,16.500523016087424,,,,,,0.6299999952316284,0.6299999952316284,0.6299999952316284,,,,,900000,,,
22:00:00.000-04:00,22:15:00.000-04:00,16.500523016087424,,,,,,0.6299999952316284,0.6299999952316284,0.6299999952316284,6,,,,900000,,,
22:15:00.000-04:00,22:30:00.000-04:00,16.500523016087424,,,,,,0.6299999952316284,0.6299999952316284,0.6299999952316284,,,,,900000,,,
22:30:00.000-04:00,22:45:00.000-04:00,16.500523016087424,,38.75104904174805,-89.95246124267578,38.751224517822266,-89.95230865478516,1.699999988079071,2.7699999809265137,0.6299999952316284,83,,,,900000,,,
22:45:00.000-04:00,23:00:00.000-04:00,19.9523316702277,15.82739794254303,38.751251220703125,-89.95237731933594,38.751251220703125,-89.95237731933594,0.9477087259292603,0.9477087259292603,0.9477087259292603,123,,,,839775,60225,,
23:00:00.000-04:00,23:15:00.000-04:00,16.500524014874824,,,,,,,,,42,,,,900000,,,
23:15:00.000-04:00,23:30:00.000-04:00,16.500524014874824,,,,,,,,,,,,,900000,,,
23:30:00.000-04:00,23:45:00.000-04:00,16.500524014874824,,38.75113296508789,-89.95228576660156,38.75113296508789,-89.95228576660156,0.7400000095367433,0.7400000095367432,0.7400000095367432,,,,,900000,,,
23:45:00.000-04:00,00:00:00.000-04:00,16.500524014874824,,,,,,0.7400000095367432,0.7400000095367432,0.7400000095367432,76,,,,900000,,,
