Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
09:30:00.000-04:00,09:45:00.000-04:00,18.492023392191093,53.15787124633789,38.75104904174805,-90.19026184082031,38.76776123046875,-89.95232391357422,26.523340086091327,46.869998931884766,0.5199999809265137,37,,,,37143,31729,
09:45:00.000-04:00,10:00:00.000-04:00,27.665582913695793,202.12478988478412,38.76751708984375,-90.3407974243164,38.7760124206543,-90.19863891601562,1.037496095234481,1.2287001609802246,0.8960772752761841,296,,,,,194801,
10:00:00.000-04:00,10:15:00.000-04:00,20.800997436596766,73.12167007615338,38.77574157714844,-90.39058685302734,38.77588653564453,-90.39057922363281,1.122435450553894,1.148254632949829,1.096616268157959,105,,,,824968,75032,
10:15:00.000-04:00,10:30:00.000-04:00,16.752099291125578,4.406703900354873,,,,,,,,35,,,,895610,4390,
10:30:00.000-04:00,10:45:00.000-04:00,24.39867377301867,38.28362517450475,38.77568817138672,-90.39057159423828,38.775753021240234,-90.39047241210938,0.9789517521858215,0.9789517521858215,0.9789517521858215,70,,,,762198,137802,
10:45:00.000-04:00,11:00:00.000-04:00,21.759136584304642,45.39091682434082,38.77592086791992,-90.39056396484375,38.77592468261719,-90.3905029296875,0.737704262137413,1.147246241569519,0.328162282705307,86,,,,808251,91749,
11:00:00.000-04:00,11:15:00.000-04:00,16.500522840204678,,,,,,,,,,,,,900000,,
11:15:00.000-04:00,11:30:00.000-04:00,36.1922193652377,314.7998277077913,38.77525329589844,-90.39065551757812,38.77525329589844,-90.39065551757812,1.0289620534165973,1.2759203910827637,0.5905435681343079,520,,,,556431,343569,
11:30:00.000-04:00,11:45:00.000-04:00,29.390801734183004,201.94794832370286,38.775203704833984,-90.39067840576172,38.77588653564453,-90.39058685302734,1.0073989188316188,1.2586376667022705,0.9522557258605957,348,,,,675098,224902,
11:45:00.000-04:00,12:00:00.000-04:00,16.500524461064174,,38.77588653564453,-90.39058685302734,38.77588653564453,-90.39058685302734,,,,,,,,900000,,
12:00:00.000-04:00,12:15:00.000-04:00,24.818337152392985,105.45508003234863,38.77519607543945,-90.39068603515625,38.77519607543945,-90.39068603515625,0.8682954719981707,1.1807736158370972,0.2662287652492523,157,,,,754876,145124,
12:15:00.000-04:00,12:30:00.000-04:00,16.500523675905573,,,,,,,,,,,,,900000,,
12:30:00.000-04:00,12:45:00.000-04:00,30.29899023462229,219.9454503027841,38.77588653564453,-90.39058685302734,38.77588653564453,-90.39058685302734,0.861403055567384,1.271215558052063,0.3387892246246338,430,,,,659253,240747,
12:45:00.000-04:00,13:00:00.000-04:00,28.703620384123877,178.2494408310796,38.75323486328125,-90.3944320678711,38.77424621582031,-90.34968566894531,8.4752339127844,25.020000457763672,0.32410115003585815,251,,,,,212912,
13:00:00.000-04:00,13:15:00.000-04:00,40.03196994523246,312.02832659189005,38.75321578979492,-90.373046875,38.766971588134766,-90.34880065917969,5.646645610493318,21.860000610351562,0.3625778257846832,462,,,,,410562,
13:15:00.000-04:00,13:30:00.000-04:00,37.337814494804036,278.79733657836914,38.76982498168945,-90.39183807373047,38.77588653564453,-90.37792205810547,2.8693324984001447,20.0,0.33422982692718506,421,,,,250897,363556,
13:30:00.000-04:00,13:45:00.000-04:00,24.20563606876427,47.72412109375,38.775203704833984,-90.39067840576172,38.775203704833984,-90.39067840576172,0.550094723701477,0.7766371369361877,0.32355231046676636,116,,,,765566,134434,
13:45:00.000-04:00,14:00:00.000-04:00,27.370946860300215,140.13497877120972,38.77517318725586,-90.39068603515625,38.775882720947266,-90.39058685302734,0.5621640787159686,1.0522853136062622,0.33798748254776,313,,,,710340,189660,
14:00:00.000-04:00,14:15:00.000-04:00,34.71639053251536,223.2875738143921,38.775630950927734,-90.39057159423828,38.775753021240234,-90.39049530029297,1.0190393088392333,1.1015186309814453,0.8081983923912048,494,,,,582181,317819,
14:15:00.000-04:00,14:30:00.000-04:00,21.327481314950987,86.43554878234863,38.775203704833984,-90.39069366455078,38.775394439697266,-90.39067840576172,0.9682302824681401,1.1559011936187744,0.8728848099708557,129,,,,815782,84218,
14:30:00.000-04:00,14:45:00.000-04:00,28.2441811960524,108.91755700111389,38.775699615478516,-90.39082336425781,38.77588653564453,-90.39058685302734,0.7882060708627536,1.2609922885894775,0.3258863091468811,215,,,,695104,204896,
14:45:00.000-04:00,15:00:00.000-04:00,16.50052248380597,,38.7756462097168,-90.39083099365234,38.77571105957031,-90.39080047607422,,,,,,,,900000,,
15:00:00.000-04:00,15:15:00.000-04:00,16.50052248380597,,,,,,,,,,,,,900000,,
15:15:00.000-04:00,15:30:00.000-04:00,16.50052248380597,,,,,,,,,,,,,900000,,
15:30:00.000-04:00,15:45:00.000-04:00,16.50052248380597,,,,,,,,,,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,18.241072810430445,13.728856801986694,38.77588653564453,-90.39058685302734,38.77588653564453,-90.39058685302734,0.9104198217391968,0.9104198217391968,0.9104198217391968,66,,,,869632,30368,
16:00:00.000-04:00,16:15:00.000-04:00,16.500524859015655,,,,,,,,,,,,,900000,,
16:15:00.000-04:00,16:30:00.000-04:00,22.06565814801605,50.33913993835449,38.77566909790039,-90.3905029296875,38.77574157714844,-90.39046478271484,0.5732010006904602,0.6247318387031555,0.5216701626777649,90,,,,802903,97097,
16:30:00.000-04:00,16:45:00.000-04:00,23.448444593535587,49.81691098213196,38.77588653564453,-90.39058685302734,38.77588653564453,-90.39058685302734,0.5170036245130529,1.1556981801986694,0.2638283967971802,152,,,,778777,121223,
16:45:00.000-04:00,17:00:00.000-04:00,16.500522708272182,,,,,,,,,,,,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,16.500522708272182,,,,,,,,,23,,,,900000,,
17:15:00.000-04:00,17:30:00.000-04:00,21.507032333540852,78.19575667381287,38.775203704833984,-90.39067840576172,38.775203704833984,-90.39067840576172,1.1195580959320068,1.1587011814117432,1.0804150104522705,124,,,,812649,87351,
17:30:00.000-04:00,17:45:00.000-04:00,16.500524387178885,,,,,,,,,,,,,900000,,
17:45:00.000-04:00,18:00:00.000-04:00,15.448399349208648,94.70228576660156,38.77588653564453,-90.39058685302734,38.77588653564453,-90.39058685302734,0.8307782989901781,1.0041651725769043,0.32210013270378113,148,,,,739132,160868,
18:00:00.000-04:00,18:15:00.000-04:00,15.446248894495517,,,,,,,,,,,,,900000,,
18:15:00.000-04:00,18:30:00.000-04:00,16.500522263661747,,,,,,,,,,,,,900000,,
18:30:00.000-04:00,18:45:00.000-04:00,26.611816670539383,122.25219821929932,38.77569580078125,-90.39046478271484,38.77569580078125,-90.39046478271484,0.6606986167955498,0.7799329161643982,0.324754923582077,214,,,,723585,176415,
18:45:00.000-04:00,19:00:00.000-04:00,40.27223897292663,327.9425358772278,38.77486801147461,-90.39071655273438,38.775691986083984,-90.39055633544922,0.8801854279703433,1.1892774105072021,0.24881689250469208,489,,,,327555,414754,
19:00:00.000-04:00,19:15:00.000-04:00,16.500522964131278,,,,,,,,,,,,,,,
19:15:00.000-04:00,19:30:00.000-04:00,16.500522964131278,,38.770164489746094,-90.27651977539062,38.77159118652344,-90.25523376464844,,,,,,,,,,
19:30:00.000-04:00,19:45:00.000-04:00,16.500522964131278,,38.76152801513672,-90.12382507324219,38.76152801513672,-90.12382507324219,,,,,,,,,,
