Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Weight lifting duration (ms)
06:00:00.000-04:00,06:15:00.000-04:00,16.406025800404556,,38.75123596191406,-89.9525146484375,38.75123596191406,-89.9525146484375,0.8505853310179026,1.5399999618530273,0.6200000047683716,,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,16.406025800404556,,,,,,1.5399999618530273,1.5399999618530273,1.5399999618530273,,,,,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,16.406025800404556,,,,,,1.5399999618530273,1.5399999618530273,1.5399999618530273,,,,,900000,,
06:45:00.000-04:00,07:00:00.000-04:00,16.406025800404556,,,,,,1.5399999618530273,1.5399999618530273,1.5399999618530273,,,,,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,16.406025800404556,,38.7513313293457,-89.95242309570312,38.7513313293457,-89.95242309570312,2.309999942779541,2.309999942779541,2.309999942779541,145,,,,900000,,
07:15:00.000-04:00,07:30:00.000-04:00,16.406025800404556,,38.75123977661133,-89.9522933959961,38.751277923583984,-89.95219421386719,2.060300158684651,2.309999942779541,0.7699999809265137,39,,,,900000,,
07:30:00.000-04:00,07:45:00.000-04:00,16.406025800404556,,,,,,,,,59,,,,900000,,
07:45:00.000-04:00,08:00:00.000-04:00,16.406025800404556,,,,,,,,,,,,,900000,,
08:00:00.000-04:00,08:15:00.000-04:00,16.406025800404556,,38.75136947631836,-89.95243072509766,38.75136947631836,-89.95243072509766,,,,,,,,900000,,
08:15:00.000-04:00,08:30:00.000-04:00,16.406025800404556,,,,,,,,,,,,,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,16.406025800404556,,,,,,,,,,,,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,16.406025800404556,,38.75143051147461,-89.95252227783203,38.75143051147461,-89.95252227783203,4.110000133514404,4.110000133514404,4.110000133514404,,,,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,16.406025800404556,,,,,,4.110000133514404,4.110000133514404,4.110000133514404,,,,,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,25.369354543402697,72.24900436401367,38.75086212158203,-89.95233154296875,38.751121520996094,-89.95219421386719,2.8972008192724865,4.110000133514404,0.26606571674346924,165,,,,600379,158748,
09:30:00.000-04:00,09:45:00.000-04:00,16.406026027183508,,38.753204345703125,-90.20008850097656,38.76850891113281,-89.95684051513672,,,,,,,,,,
09:45:00.000-04:00,10:00:00.000-04:00,24.673621820284158,129.7088609164574,,,,,0.9241351003008312,1.1852381229400635,0.3371790945529938,191,,,,,146426,
10:00:00.000-04:00,10:15:00.000-04:00,24.79281458337585,143.7433924252174,38.77532958984375,-90.3907241821289,38.775882720947266,-90.39058685302734,1.223453164100647,1.2428579330444336,1.2040483951568604,203,,,,751463,148537,
10:15:00.000-04:00,10:30:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
10:30:00.000-04:00,10:45:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
10:45:00.000-04:00,11:00:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
11:00:00.000-04:00,11:15:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
11:15:00.000-04:00,11:30:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
11:30:00.000-04:00,11:45:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
11:45:00.000-04:00,12:00:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
12:00:00.000-04:00,12:15:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
12:15:00.000-04:00,12:30:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
12:30:00.000-04:00,12:45:00.000-04:00,16.4060262301059,,,,,,,,,,,,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,18.1118748681957,13.20246708393097,38.775733947753906,-90.39057159423828,38.775733947753906,-90.39057159423828,0.4502585828304291,0.4502585828304291,0.4502585828304291,89,,,,869788,30212,
13:00:00.000-04:00,13:15:00.000-04:00,16.406025276114967,,38.775634765625,-90.39058685302734,38.77588653564453,-90.39044952392578,,,,87,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,30.422645604033985,275.1572217941284,38.773353576660156,-90.39055633544922,38.78185272216797,-90.37401580810547,6.205584919385516,28.530000686645508,0.3431110084056854,421,,,,309326,248246,
13:30:00.000-04:00,13:45:00.000-04:00,24.153149196017626,32.03399848937988,38.74974060058594,-90.35698699951172,38.77769470214844,-90.33938598632812,10.641002995845389,29.459999084472656,0.33385249972343445,49,,,,160379,137208,
13:45:00.000-04:00,14:00:00.000-04:00,40.00423927050906,182.7394721572862,38.75350570678711,-90.34638977050781,38.754817962646484,-90.34562683105469,0.8916377239560562,2.9328393936157227,0.014685584232211113,505,,,,482056,417944,
14:00:00.000-04:00,14:15:00.000-04:00,41.02480395722497,259.3793278867736,38.7533073425293,-90.34634399414062,38.75503921508789,-90.34508514404297,0.9599737726685558,1.3146613836288452,0.084522545337677,631,,,,463980,436020,
14:15:00.000-04:00,14:30:00.000-04:00,16.406024895721906,,38.75495910644531,-90.34510803222656,38.75495910644531,-90.34510803222656,,,,,,,,900000,,
14:30:00.000-04:00,14:45:00.000-04:00,16.406024895721906,,,,,,,,,39,,,,900000,,
14:45:00.000-04:00,15:00:00.000-04:00,16.406024895721906,,38.754703521728516,-90.34513854980469,38.75478744506836,-90.34504699707031,,,,,,,,900000,,
15:00:00.000-04:00,15:15:00.000-04:00,32.19963757941558,227.58479850646404,38.754661560058594,-90.39183807373047,38.77473449707031,-90.346435546875,7.942838150292677,21.59000015258789,0.32731789350509644,391,,,,122398,279718,
15:15:00.000-04:00,15:30:00.000-04:00,23.588975295199845,130.6687764609203,38.77588653564453,-90.39071655273438,38.77593231201172,-90.39058685302734,1.1073204278945923,1.1860988140106201,1.0285420417785645,190,,,,772784,127216,
15:30:00.000-04:00,15:45:00.000-04:00,16.406026864894056,,,,,,,,,,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,16.406026864894056,,,,,,,,,,,,,900000,,
16:00:00.000-04:00,16:15:00.000-04:00,16.406026864894056,,,,,,,,,,,,,900000,,
16:15:00.000-04:00,16:30:00.000-04:00,16.406026864894056,,,,,,,,,,,,,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,16.406026864894056,,,,,,,,,,,,,900000,,
16:45:00.000-04:00,17:00:00.000-04:00,16.406026864894056,,,,,,,,,,,,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,18.570069228571313,14.382611274719238,38.77573013305664,-90.3904800415039,38.77573013305664,-90.3904800415039,0.37281379103660583,0.4227907657623291,0.32283681631088257,84,,,,861673,38327,
17:15:00.000-04:00,17:30:00.000-04:00,29.08481379871862,127.99322275253672,38.7755126953125,-90.39063262939453,38.7758903503418,-90.39057922363281,0.9620351493358612,1.1761538982391357,0.7479164004325867,409,,,,675448,224552,
17:30:00.000-04:00,17:45:00.000-04:00,16.412293401124465,0.03836103347402258,38.77589416503906,-90.39057922363281,38.77589416503906,-90.39057922363281,,,,,,,,899889,111,
17:45:00.000-04:00,18:00:00.000-04:00,16.406026049762342,,,,,,,,,,,,,900000,,
18:00:00.000-04:00,18:15:00.000-04:00,16.406026049762342,,,,,,,,,,,,,900000,,
18:15:00.000-04:00,18:30:00.000-04:00,16.406026049762342,,,,,,,,,,,,,900000,,
18:30:00.000-04:00,18:45:00.000-04:00,31.68035119031633,206.58282160157543,38.775543212890625,-90.39082336425781,38.775543212890625,-90.39082336425781,0.7039657592052714,1.0875725746154785,0.32687753438949585,354,,,,629479,270521,
18:45:00.000-04:00,19:00:00.000-04:00,24.470030533989025,55.09961617594379,38.77589416503906,-90.39057922363281,38.77589416503906,-90.39057922363281,0.5946728587150574,0.8649215698242188,0.324424147605896,112,,,,757180,142820,
19:00:00.000-04:00,19:15:00.000-04:00,16.406025402792977,,38.77573776245117,-90.3904800415039,38.77573776245117,-90.3904800415039,,,,25,,,,900000,,
19:15:00.000-04:00,19:30:00.000-04:00,27.51323329586512,90.8290581703186,38.77521514892578,-90.39067077636719,38.77588653564453,-90.39046478271484,0.860122412443161,1.0360379219055176,0.6842069029808044,232,,,,703282,196718,
19:30:00.000-04:00,19:45:00.000-04:00,16.406026801928668,,,,,,,,,,,,,900000,,
19:45:00.000-04:00,20:00:00.000-04:00,22.442527005481963,86.45687055587769,,,,,1.0310313701629639,1.0803661346435547,0.981696605682373,144,,,,793088,106912,
20:00:00.000-04:00,20:15:00.000-04:00,36.56052696236583,298.7286024093628,38.7673454284668,-90.39442443847656,38.77587890625,-90.38628387451172,0.8535678021456369,1.2791539430618286,0.28073662519454956,455,,,,543047,356953,
20:15:00.000-04:00,20:30:00.000-04:00,50.12389670484555,135.489994764328,38.76886749267578,-90.37425231933594,38.769351959228516,-90.37281799316406,,,,403,,,,478166,192892,228942
20:30:00.000-04:00,20:45:00.000-04:00,106.14060896368429,,38.7690315246582,-90.37300872802734,38.7690315246582,-90.37300872802734,,,,,,,,,,900000
20:45:00.000-04:00,21:00:00.000-04:00,58.932042607899106,,38.76885223388672,-90.37284088134766,38.76885223388672,-90.37284088134766,,,,104,,,,473482,,426518
21:00:00.000-04:00,21:15:00.000-04:00,30.989196225668575,189.5165503025055,38.76887512207031,-90.3729248046875,38.771324157714844,-90.36322784423828,1.1562939882278442,1.2240856885910034,1.088502287864685,285,,,,279814,258281,
21:15:00.000-04:00,21:30:00.000-04:00,16.406024684953408,,38.63611602783203,-90.19641876220703,38.76823043823242,-90.19049072265625,,,,,,,,,,
21:30:00.000-04:00,21:45:00.000-04:00,34.834520612829905,66.29803824424744,38.7512831,-89.9528579711914,38.75229263305664,-89.9524028,0.6388574540615082,0.8891635537147522,0.38855135440826416,113,,,,241724,326384,
21:45:00.000-04:00,22:00:00.000-04:00,16.406025508710904,,38.7513609,-89.9523788,38.7514275,-89.9523631,,,,15,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,16.406025508710904,,,,,,,,,,,,,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,16.406025508710904,,38.7513309,-89.9524138,38.7514327,-89.9523985,,,,,,,,900000,,
22:30:00.000-04:00,22:45:00.000-04:00,16.406025508710904,,38.751277,-89.9523959,38.751277,-89.9523959,,,,85,,,,900000,,
22:45:00.000-04:00,23:00:00.000-04:00,16.406025508710904,,,,,,,,,61,,,,900000,,
23:00:00.000-04:00,23:15:00.000-04:00,16.406025508710904,,38.7513469,-89.9525017,38.7513742,-89.9524402,,,,14,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,16.406025508710904,,38.7512052,-89.9524714,38.7515849,-89.9519527,2.449999988079071,3.490000009536743,1.409999966621399,73,,,,900000,,
23:30:00.000-04:00,23:45:00.000-04:00,16.406025508710904,,38.7513272,-89.9524076,38.7513272,-89.9524076,,,,50,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,16.406025508710904,,38.7513517,-89.9525149,38.7513611,-89.9524325,,,,,,,,900000,,
